Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPRNS_900104_1,879/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA CHARI DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA CHARI DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Feb-2024 12:00 PM,NA ,90.0,No ,No,Offline,26-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,TIWARI CONSTRUCTION,"1,242,502.8",Rejected-Finance,07-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_900114_1,880/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA DHANEJA DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA DHANEJA DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Feb-2024 12:00 PM,NA ,90.0,No ,No,Offline,26-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,TIWARI CONSTRUCTION,"1,242,627.1",Rejected-Finance,07-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_900123_1,874/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA DIGHHI DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA DIGHHI DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Feb-2024 12:00 PM,NA ,90.0,No ,No,Offline,26-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,TIWARI CONSTRUCTION,"1,242,627.1",Rejected-Finance,07-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_900132_1,884/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA HALUA DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA HALUA DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Feb-2024 12:00 PM,NA ,90.0,No ,No,Offline,26-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,TIWARI CONSTRUCTION,"1,242,502.8",Rejected-Finance,07-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_900141_2,876/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA KANJEHRA DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA KANJEHRA DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Mar-2024 02:00 PM,NA ,90.0,No ,No,Offline,11-Mar-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,M/S SHIV GANGA ENTERPRISES,"1,242,627.1",Accepted-AOC,15-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_900168_1,881/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA MASAUNI DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA MASAUNI DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Feb-2024 01:00 PM,NA ,90.0,No ,No,Offline,26-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,TIWARI CONSTRUCTION,"1,242,751.4",Rejected-Finance,07-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_900179_1,878/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA MOHAMMADPUR DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA MOHAMMADPUR DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Feb-2024 01:00 PM,NA ,90.0,No ,No,Offline,26-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,TIWARI CONSTRUCTION,"1,242,378.5",Rejected-Finance,07-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_900190_1,877/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA PIPARI DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA PIPARI DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Feb-2024 01:00 PM,NA ,90.0,No ,No,Offline,26-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,TIWARI CONSTRUCTION,"1,242,502.8",Rejected-Finance,07-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_900198_1,883/EE/VARANASI-1/2023-24,CONSTRUCTION OF ANGANBADI KENDRA TATHUYA DISTRICT CHANDAULI (U.P.),CONSTRUCTION OF ANGANBADI KENDRA TATHUYA DISTRICT CHANDAULI (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Feb-2024 01:00 PM,NA ,90.0,No ,No,Offline,26-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,TIWARI CONSTRUCTION,"1,242,751.4",Rejected-Finance,07-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_901151_1,499/E-TENDER/2023-24,CONSTRUCTION OF BLOCK PUBLIC HEALTH UNIT AT C.H.C. DIDAMAI IN DISTT-FIROZABAD,CONSTRUCTION OF BLOCK PUBLIC HEALTH UNIT AT C.H.C. DIDAMAI IN DISTT-FIROZABAD,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Feb-2024 04:00 PM,NA ,90.0,No ,No,Offline,27-Feb-2024 10:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,"DIDAMAI, FIROZABAD",283203.0,2.0,,Sapna Associates,"4,863,540.5",Rejected-Finance,04-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,unknown
2024_UPRNS_901186_1,502/E-TENDER/2023-24,CONSTRUCTION OF BLOCK PUBLIC HEALTH UNIT AT C.H.C. SIRSAGANJ IN DISTT-FIROZABAD,CONSTRUCTION OF BLOCK PUBLIC HEALTH UNIT AT C.H.C. SIRSAGANJ IN DISTT-FIROZABAD,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Feb-2024 04:10 PM,NA ,90.0,No ,No,Offline,27-Feb-2024 10:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,"SIRSAGANJ, FIROZABAD",283151.0,2.0,,Sapna Associates,"4,905,018.8",Rejected-Finance,04-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,unknown
2024_UPRNS_901423_1,757/SE/LUCKNOW/UPRNSS/E TENDER/2023-24 DATE- 20.02.2024,CONSTRUCTION OF TOILECT BLOCK AND RENNOVATION WORK OF GOVT GIRL POLYTECNIC AT AMETHI DISTT AMETHI,CONSTRUCTION OF TOILECT BLOCK AND RENNOVATION WORK OF GOVT GIRL POLYTECNIC AT AMETHI DISTT AMETHI,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,21-Feb-2024 09:00 AM,NA ,90.0,No ,No,Offline,02-Mar-2024 01:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Faizabad II,AMETHI,228001.0,2.0,"53,90,477",PASHUPATI CONSTRUCTION,"5,377,000",Rejected-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Faizabad II,unknown
2024_UPRNS_902571_1,679/E-TENDER-2023-24,"Construction of Sub Center( Health Wellness Center) At Kandrepur, Block Mahrajganj, Distt.- Jaunpur (U.P.)","Construction of Sub Center( Health Wellness Center) At Kandrepur, Block Mahrajganj, Distt.- Jaunpur (U.P.)",Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-Feb-2024 12:00 PM,NA ,90.0,No ,No,Offline,28-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,ATMA PRAKASH,"2,466,733.75",Accepted-AOC,04-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_902581_1,680/E-TENDER/2023-24,"Construction of Sub Center( Health Wellness Center) At Kawatikala, Block Baksha, Distt.- Jaunpur (U.P.)","Construction of Sub Center( Health Wellness Center) At Kawatikala, Block Baksha, Distt.- Jaunpur (U.P.)",Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Jul-2025 02:39 PM,NA ,90.0,No ,No,Offline,28-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,M/S SHREE BALA JI ENTERPRISES,"2,467,474",Rejected-Finance,04-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_902595_1,678/E-TENDER/2023-24,"Construction of Sub Center( Health Wellness Center) At Kuwarda, Block Sikrara,Distt.- Jaunpur (U.P.)","Construction of Sub Center( Health Wellness Center) At Kuwarda, Block Sikrara,Distt.- Jaunpur (U.P.)",Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-Feb-2024 12:00 PM,NA ,90.0,No ,No,Offline,28-Feb-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,Dhruv Kumar Singh,"2,466,240.26",Accepted-AOC,04-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_902772_1,1337/UPRNSS/E-TENDER/2023-24 DT-21.02.2024,PROPOSED HEALTH AND WELLNESS CENTER AT PRATAPIBEHAR BLOCK RAMIYABEHAR DISTT-LAKHIMPUR KHERI.,PROPOSED HEALTH AND WELLNESS CENTER AT PRATAPIBEHAR BLOCK RAMIYABEHAR DISTT-LAKHIMPUR KHERI.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-Feb-2024 03:00 PM,NA ,90.0,No ,No,Offline,28-Feb-2024 01:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,EE UPRNSS DIVISION FIRST.,226020.0,2.0,"5,03,807",M/S HARI OM PANDAY CONTRACTOR,"503,303.193",Rejected-AOC,14-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,unknown
2024_UPRNS_902791_1,1338/UPRNSS/E-TENDER/2023-24 DT-21.02.2024,PROPOSED HEALTH AND WELLNESS CENTER LOUKHANIYA BLOCK RAMIYABEHAR DISTT-LAKHIMPUR KHERI.,PROPOSED HEALTH AND WELLNESS CENTER LOUKHANIYA BLOCK RAMIYABEHAR DISTT-LAKHIMPUR KHERI.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-Feb-2024 03:00 PM,NA ,90.0,No ,No,Offline,28-Feb-2024 01:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,EE UPRNSS DIVISION FIRST LUCKNOW,226010.0,2.0,"5,03,807",M/S HARI OM PANDAY CONTRACTOR,"503,303.193",Rejected-AOC,14-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,unknown
2024_UPRNS_905757_1,1153/UPRNSS/EXEN/23-24 DT 26-2-24,Construction of Health and wellness center at Nikaspur at Sagha in Distt.- Ambedkarnagar.,Construction of Health and wellness center at Nikaspur at Sagha in Distt Ambedkarnagar,Works,Open Tender,Percentage,Civil Works,No,No,ExEn ,26-Feb-2024 06:00 PM,28-Feb-2024 11:00 AM ,90.0,No ,No,Offline,04-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,sagha ambadkarnagar,224122.0,2.0,"23,37,950",M/S ARVIND KUMAR PATHAK,"2,336,313.44",Rejected-Finance,05-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_906281_1,550/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT DADLAHA BLOCK SAFIPUR DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT DADLAHA BLOCK SAFIPUR DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2024 06:00 PM,NA ,90.0,No ,No,Offline,05-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"4,35,476",M/S Y M INFRATECH,"435,388.9",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_906316_1,710/E-TENDER/VARANASI-2/23-24,"Proposed Construction Of Block Public Health Unit At C.H.C./P.H.C. Saidpur, District - Ghazipur, U.P.","Proposed Construction Of Block Public Health Unit At C.H.C./P.H.C. Saidpur, District - Ghazipur, U.P.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,27-Feb-2024 12:00 PM,NA ,90.0,No ,No,Offline,04-Mar-2024 03:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,M/S SUNITA SINGH,"3,562,218",Accepted-AOC,13-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_907396_1,551/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT ASHAYAS BLOCK GANJ MURADABAD DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT ASHAYAS BLOCK GANJ MURADABAD DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2024 06:00 PM,NA ,90.0,No ,No,Offline,05-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907513_1,552/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT KSHARTERA BLOCK GANJ MURADABAD DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT KSHARTERA BLOCK GANJ MURADABAD DISTRICT UNNAO U P,Goods,Open Tender,Percentage,Civil Construction Goods,No,No,NA ,29-Feb-2024 10:00 AM,NA ,90.0,No ,No,Offline,05-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907530_1,553/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT RURISADIKPUR BLOCK GANJ MURADABAD DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT RURISADIKPUR BLOCK GANJ MURADABAD DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Jul-2025 02:39 PM,NA ,90.0,No ,No,Offline,05-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907542_1,554/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT TIRWAJAHANGIRABAD BLOCK GANJ MURADABAD DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT TIRWAJAHANGIRABAD BLOCK GANJ MURADABAD DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Feb-2024 10:00 AM,NA ,90.0,No ,No,Offline,05-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907554_1,555/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT PINDA BLOCK BANGARMAU DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT PINDA BLOCK BANGARMAU DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Feb-2024 10:00 AM,NA ,90.0,No ,No,Offline,05-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907737_1,80/SE/UPRNSS/KNP/2023-24 DT 23.02.2024,ONGOING WORK OF VETERINARY POLYCLINIC SEMEN COLLECTION CENTRE RAWATPUR KANPUR NAGAR,CIVIL WORK,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Feb-2024 11:00 AM,NA ,90.0,No ,No,Offline,05-Mar-2024 04:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,KANPUR,208019.0,2.0,"1,82,06,000",M/S AGNIHOTRI BUILDERS and SUPPLIERS,"18,189,614.6",Accepted-AOC,18-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_907770_1,556/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT KURSATH BLOCK BANGARMAU DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT KURSATH BLOCK BANGARMAU DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Feb-2024 02:00 PM,NA ,90.0,No ,No,Offline,06-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907781_1,557/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT MADHAPUR BLOCK BANGARMAU DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT MADHAPUR BLOCK BANGARMAU DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Feb-2024 02:00 PM,NA ,90.0,No ,No,Offline,06-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907790_1,558/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT MUSTAFABAD BLOCK BANGARMAU DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT MUSTAFABAD BLOCK BANGARMAU DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Feb-2025 02:39 PM,NA ,90.0,No ,No,Offline,06-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907802_1,559/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT TIKRA BLOCK BANGARMAU DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT TIKRA BLOCK BANGARMAU DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Feb-2024 02:00 PM,NA ,90.0,No ,No,Offline,06-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,217",M/S Y M INFRATECH,"166,183.97",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_907863_1,560/UPRNSS/E-TENDER/2023-24 DT. 24.02.2024,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT BERIYAGADA BLOCK BANGARMAU DISTRICT UNNAO U P,REMAINING CONSTRUCTION WORK OF HEALTH AND WELLNESS CENTRE AT BERIYAGADA BLOCK BANGARMAU DISTRICT UNNAO U P,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Feb-2024 02:00 PM,NA ,90.0,No ,No,Offline,06-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Unnao,209801.0,2.0,"1,66,302",M/S Y M INFRATECH,"166,268.26",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,unknown
2024_UPRNS_909181_1,813/E-TENDER/UPRNSS/2023-24 DATE-24.02.2024,"REPAIR AND RENOVATION WORK OF TYPE-IV (04 NOS) RESIDENTIAL BUILDING STATE TAX OFFICER TRAINING CENTER AT GOMTINAGAR, LUCKNOW (U.P.)","REPAIR AND RENOVATION WORK OF TYPE-IV (04 NOS) RESIDENTIAL BUILDING STATE TAX OFFICER TRAINING CENTER AT GOMTINAGAR, LUCKNOW (U.P.)",Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Mar-2024 05:00 PM,NA ,90.0,No ,No,Offline,07-Mar-2024 12:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,LUCKNOW,226001.0,2.0,"54,53,000",SILVER LEAF ENGINEERS,"5,447,547",Rejected-AOC,18-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_909232_1,814/E-TENDER/UPRNSS/2023-24 DATE-24.02.2024,"REPAIR AND RENOVATION WORK OF TYPE-I (14 NOS) RESIDENTIAL BUILDING STATE TAX OFFICER TRAINING CENTER AT GOMTINAGAR, LUCKNOW (U.P.)","REPAIR AND RENOVATION WORK OF TYPE-I (14 NOS) RESIDENTIAL BUILDING STATE TAX OFFICER TRAINING CENTER AT GOMTINAGAR, LUCKNOW (U.P.)",Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Mar-2024 05:20 PM,NA ,90.0,No ,No,Offline,07-Mar-2024 12:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,LUCKNOW,226001.0,2.0,"51,40,000",SILVER LEAF ENGINEERS,"5,134,860",Rejected-AOC,18-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_910303_1,646/UPRNSS/SE/2023-24 DT 24-2-24,Renovation of mini stadium baisingh purabazar ayodhya,Renovation of mini stadium baisingh purabazar ayodhya,Works,Open Tender,Percentage,Civil Works,No,No,S.E. ,04-Mar-2024 09:00 AM,06-Mar-2024 11:00 AM ,90.0,No ,No,Offline,11-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Baisingh purabazar ayodhya,224001.0,2.0,"37,08,250",M/S ARVIND KUMAR PATHAK,"3,705,654.23",Rejected-Finance,15-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_910389_1,647/UPRNSS/SE/2023-24 DT 24-2-24,Renovation of mini stadium Kothdeeh saraiyan sohawal ayodhya,Renovation of mini stadium Kothdeeh saraiyan sohawal ayodhya,Works,Open Tender,Percentage,Civil Works,No,No,S.E. ,04-Mar-2024 09:00 AM,06-Mar-2024 11:00 AM ,90.0,No ,No,Offline,11-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Kothdeeh saraiyan sohawal ayodhya,224001.0,2.0,"37,13,250",SUMITRA PATHAK,"3,710,279.4",Rejected-Finance,15-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
