Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2025_UPIDC_1082497_27,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-27,"Scraping in internal section ,Jungle Clearance and theck removal of Ghorawal dy. From Km. 9.000 to km. 17.000 LOT-27",Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,15-Oct-2025 02:00 PM,,NA ,90.0,No ,No,Online,21-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",SONEBHADRA,231216.0,2.0,,SRI SAI ENTERPRISES,"265,956.58",Rejected-Finance,21-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",unknown
2025_UPPAN_1092059_1,"3574/PAN/ET/25-26, DT. 19-11-2025",CONSTRUCTION OF POLICE CHOWKI AT BHARTRI THANA GABHANA DISTT ALIGARH U.P.,CONSTRUCTION OF POLICE CHOWKI AT BHARTRI THANA GABHANA DISTT ALIGARH U.P.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Nov-2025 02:00 PM,,NA ,90.0,No ,No,Online,03-Dec-2025 11:30 AM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,THANA GHABHANA DISTT ALIGARH U.P.,202136.0,2.0,"89,85,000",B S ENTERPRISES,"7,321,876.5",Accepted-AOC,19-Jan-2026,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,unknown
2025_UPTCL_1079997_1,37/ETC-II(P)/2025-2026,37/ETC-II(P)/2025-2026,"Servicing and overhauling of single pole, triple pole diverter switch of OLTC of 132/33 KV and 220/132 KV Power Transformer/ ICT at various substations, under Electy. Trans. Division-II, Prayagraj",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,06-Oct-2025 09:00 AM,,NA ,120.0,No ,No,Offline,13-Oct-2025 01:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Allahabad,ETD-II PRAYAGRAJ,211001.0,2.0,"8,00,000",EMR TAP CHANGERS PRIVATE LIMITED,"774,400",Rejected-AOC,03-Jan-2026,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Allahabad,unknown
2025_WBEAP_1086460_1,Construction of Mukhyamantri Model Composite Vidhyalaya (Pre Primary to Class 12th) at district-Etah,Construction of Mukhyamantri Model Composite Vidhyalaya (Pre Primary to Class 12th) at district-Etah (U.P).,Construction of Mukhyamantri Model Composite Vidhyalaya (Pre Primary to Class 12th) at district-Etah (U.P).,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,29-Oct-2025 10:00 AM,,06-Nov-2025 12:30 PM ,90.0,No ,No,Online,12-Nov-2025 12:30 PM,Chief Engineer World Bank (EAP) PWD HQ-Jhansi||SE PMGSY CIRCLE PWD AGRA,WORK,282001.0,2.0,"18,64,51,580",BHARAT CONSTRUCTION,"182,571,443.26",Rejected-Technical,24-Dec-2025,Chief Engineer World Bank (EAP) PWD HQ-Jhansi||SE PMGSY CIRCLE PWD AGRA,unknown
2025_UPIDC_1069087_35,04/EE/2025-26,Auction of Silt/soil work from Km 0.000 to Km 8.000 of Vidhipur Dy.,Auction of Silt/soil work from Km 0.000 to Km 8.000 of Vidhipur Dy.,Works,Auction,Item Rate,Civil Works - Canal,No,No,NA ,28-Aug-2025 11:00 AM,,NA ,90.0,No ,No,Online,10-Sep-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",Etawah,206001.0,2.0,"1,53,000",OM SECURITY & CONSTRUCTION SERVICE,"175,215.15",Rejected-AOC,20-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",unknown
2025_UPIDC_1078690_53,03/EESNK1BANSI/2025-26,SiltScraping and jungle clearance of Mundehra minor from km 0.000 to 4.000,SiltScraping and jungle clearance of Mundehra minor from km 0.000 to 4.000,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,21-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,31-Oct-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",SIDDHARTH NAGAR,272153.0,2.0,"77,000",M/S MK CONSTRUCTION,"73,003.03",Accepted-AOC,11-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",unknown
2025_UPSWC_1096072_1,2025122610-3,Repair/Construction of UPSWC Godowns at Gajraula (Amroha) Part-C,Repair/Construction of UPSWC Godowns at Gajraula (Amroha) Part-C,Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Dec-2025 06:00 PM,,18-Dec-2025 02:00 PM ,90.0,No ,No,Offline,22-Dec-2025 10:00 AM,UP STATE WAREHOUSING CORPORATION,Gajraula (Amroha),244235.0,2.0,"91,64,349",Ankur Constructions,"7,789,696.76",Rejected-AOC,14-Jan-2026,UP STATE WAREHOUSING CORPORATION,unknown
2025_UPIDC_1077402_7,01/EE/2025-26,Silt clearance of Uska minor from km. 0.000 to 8.600,Silt clearance of Uska minor from km. 0.000 to 8.600,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Sep-2025 10:00 AM,,NA ,90.0,No ,No,Online,04-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",Gorakhpur,273009.0,2.0,,AWADH CONSTRUCTION AND INTERIERS,"189,177.3",Rejected-Finance,13-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",unknown
2025_SCIDC_1099611_2,981-4/E.E. BLY/E-Tender/BLY/2025-26 Dt. 16.12.2025,Construction of C.C. Road and Drain Work at Vill. Aamkheda in Bikram Singh House to Surendra Singh House (Vidhayak Nidhi),Construction of C.C. Road and Drain Work at Vill. Aamkheda in Bikram Singh House to Surendra Singh House (Vidhayak Nidhi),Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,24-Dec-2025 11:00 AM,,NA ,90.0,No ,No,Offline,29-Dec-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Bareilly,243001.0,2.0,"5,43,401",M. I. CONSTRUCTIN,"543,183.64",Rejected-AOC,30-Dec-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,unknown
2025_UPPRC_1095136_3,23/GM-4/UPPCL/2025-26 Dated 27-11-2025,TOURISM DEVELOPMENT WORK OF KAILA MATA MANDIR AT VILLAGE ITAURA BLOCK BAROLI AHIR IN DISTRICT AGRA (U.P),TOURISM DEVELOPMENT WORK OF KAILA MATA MANDIR AT VILLAGE ITAURA BLOCK BAROLI AHIR IN DISTRICT AGRA (U.P),Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,01-Dec-2025 03:30 PM,,03-Dec-2025 11:00 AM ,90.0,No ,No,Online,10-Dec-2025 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Block Baroli Ahir Dsitt Agra,283125.0,2.0,"67,51,801",FRIENDS EARTH MOVERS,"6,710,615.35",Rejected-Technical,23-Dec-2025,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2026_SCIDC_1104822_1,130/FZD/MLA/25-26,"CONSTRUCTION OF INTERLOCKING ROAD AND DRAINAGE SYSTEM FROM ZAHEER ALAM HOUSE TO SHREE UDHAM PAL SINGH HOUSE AT VILL. -KODRA, BLOCK- EKA DISTT. FIROZABAD.","CONSTRUCTION OF INTERLOCKING ROAD AND DRAINAGE SYSTEM FROM ZAHEER ALAM HOUSE TO SHREE UDHAM PAL SINGH HOUSE AT VILL. -KODRA, BLOCK- EKA DISTT. FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Jan-2026 05:00 PM,,NA ,180.0,No ,No,Offline,16-Jan-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,sikandra agra,282007.0,2.0,"6,42,000",M/s MAA BUILDERS,"641,378.54",Accepted-AOC,22-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2025_YEIDA_1064779_16,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,M/o trees shurbs on central verge of 45mtr wide road near plot no. A-1 to A-8 and 75mtr wide road (road no. 13) between sector 28 and 29 with two years Yeida. WC-H,M/o trees shurbs on central verge of 45mtr wide road near plot no. A-1 to A-8 and 75mtr wide road (road no. 13) between sector 28 and 29 with two years Yeida. WC-H,Works,Open Tender,Fixed-rate,Agricultural or Forestry,No,No,NA ,13-Aug-2025 06:55 PM,,NA ,90.0,No ,No,Online,25-Aug-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"38,99,892",M/s V.K. CONTRACTOR & SUPPLIER,"3,821,894.62",Rejected-Finance,09-Dec-2025,Yamuna Expressway Industrial Development Authority,unknown
2025_UPTCL_1082528_2,T-16/ETD (J)/2025-26.,SAFE CARRIAGE OF 03 NOS. 145 KV CT AT 220 KV S/S JAUNPUR,SAFE CARRIAGE OF 03 NOS. 145 KV CT AT 220 KV S/S JAUNPUR,Works,Open Tender,Lump-sum,Electrical Works,No,No,NA ,30-Oct-2025 05:00 PM,,NA ,180.0,No ,No,Offline,15-Nov-2025 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,220 KV S/S Jaunpur,222002.0,2.0,"14,800",Harshit Enterprises,"16,500",Rejected-Finance,13-Jan-2026,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,unknown
2025_UPIDC_1079352_31,10/EE/2025-26,silt clearance of Sakitra Mr,LOT31,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,04-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,14-Oct-2025 02:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,EE UDAC Mathura,281001.0,2.0,,Jagannath prasad,"79,977.66",Accepted-AOC,05-Jan-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,unknown
2025_UPIDM_1078277_15,05/EE/MLCD/2025-26,Construction of Stair on Belan river slope,Construction of Stair on Belan river slope,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,28-Oct-2025 09:00 AM,,NA ,60.0,No ,No,Online,04-Nov-2025 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,Lakhanpur Pump Canal,212306.0,2.0,"2,19,508",M/S SHIVAM CONSTRUCTION,"202,808.25",Rejected-Technical,16-Jan-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,unknown
2025_UPRNS_1102223_1,969/UPRNSS/EXEN/AYO/25-26 DT 22-12-25,"Repairing / Renovation work of Tehsil Residential building at Ambedkarnagar collectrate, Akabarpur, Tanda, Jalalpur, Alapur and Bhiti Disst. -Ambedkarnagar","Repairing / Renovation work of Tehsil Residential building at Ambedkarnagar collectrate, Akabarpur, Tanda, Jalalpur, Alapur and Bhiti Disst. -Ambedkarnagar",Works,Open Tender,Percentage,Civil Works,No,No,ExEn ,27-Dec-2025 05:00 PM,,07-Jan-2026 11:00 AM ,90.0,No ,No,Offline,12-Jan-2026 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Tehsil ambedkarnagar,224122.0,2.0,"19,53,100",HARI OM SINGH,"1,952,123.45",Rejected-Finance,20-Jan-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2025_UPPRC_1077395_1,19/PCL/GM/ZONE-2/BLY/2025-26,CONSTRUCTION OF HOCKEY ASTROTURF GROUND AT MODEL TOWN HOCKEY CLUB IN DISTRICT-SHAHJAHANPUR (U.P.),CONSTRUCTION OF HOCKEY ASTROTURF GROUND AT MODEL TOWN HOCKEY CLUB IN DISTRICT-SHAHJAHANPUR (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,26-Sep-2025 09:00 AM,,NA ,90.0,No ,No,Online,14-Oct-2025 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),MODEL TOWN HOCKEY CLUB IN DISTRICT-SHAHJAHANPUR,242001.0,2.0,"9,98,43,000",Balaji Associates,"98,994,853.64",Accepted-AOC,23-Dec-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),unknown
2025_UPIDC_1079352_19,10/EE/2025-26,silt clearance of Chatikara mr,LOT19,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,04-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,09-Oct-2025 04:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,EE UDAC Mathura,281001.0,2.0,,PREMWATI GOVT. CONSTRUCTIONS,"84,215",Accepted-AOC,05-Jan-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,unknown
2025_SCIDC_1070691_1,27-3/EE/FTP/PMAGY/E-Ten/25-26,Construction of PMAGY at Gram Trilokipur Block Teliyani distt Fatehpur,Construction of PMAGY at Gram Trilokipur Block Teliyani distt Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Sep-2025 02:00 PM,,06-Sep-2025 12:00 PM ,105.0,No ,No,Offline,11-Sep-2025 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,Fatehpur,212601.0,2.0,"16,54,000",09BABPM1069D1ZY,"1,652,180.6",Rejected-AOC,22-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,unknown
2025_REDUP_1098317_8,1195/red/tndr/25-26dt12-11-25,10- Gram Ladhwadi Mai Sudhir Putra Bhagwan Singh kay Makan Say Rampal Putra Nahar Singh Kay Makan tak CC Sadak Nirman .,10- Gram Ladhwadi Mai Sudhir Putra Bhagwan Singh kay Makan Say Rampal Putra Nahar Singh Kay Makan tak CC Sadak Nirman .,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,12-Dec-2025 10:00 AM,,NA ,90.0,No ,No,Online,18-Dec-2025 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,EE RED BAGHPAT,250609.0,2.0,,M/S Raman Singh Tomar,"1,677,822.35",Rejected-Finance,30-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,unknown
2025_UPIDC_1076566_10,TN-04/EE/2025-26,TN-04/EE/25-26 Muzaffarnagar Khand Ganga Nahar Muzaffarnagar ke antargath Vill Purrbaliyan Nirikshan Bhavan Ki Bhoomi Ki surkasha Hetu Chaardiwari Ka karya Lot No-10,Muzaffarnagar Khand Ganga Nahar Muzaffarnagar ke antargath Vill Purbaliyan Nirikshan Bhavan Ki Bhoomi Ki surkasha Hetu Chaardiwari Ka karya,Works,Open Tender,Piece-work,Civil Works,No,No,as per tender notice ,24-Sep-2025 12:46 AM,,NA ,90.0,No ,No,Online,30-Sep-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",Muzaffarnagar,251001.0,2.0,"15,50,000",BHAGWATI ENTERPRISES,"1,261,514.45",Accepted-AOC,20-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",unknown
2025_REDUP_1098317_9,1195/red/tndr/25-26dt12-11-25,11- Gram Rustampur Mai Devendra Putra Jaipal Kay Makan Say Rajendra Putra Tilak Ram Kay Makan Tak CC Sadak Nirman .,11- Gram Rustampur Mai Devendra Putra Jaipal Kay Makan Say Rajendra Putra Tilak Ram Kay Makan Tak CC Sadak Nirman .,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,12-Dec-2025 10:00 AM,,NA ,90.0,No ,No,Online,18-Dec-2025 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,EE RED BAGHPAT,250609.0,2.0,,Ms Amit Rathi,"1,667,958.43",Rejected-Finance,30-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,unknown
2026_REDUP_1104450_4,2124/EE/RED/2025-26/30-12-2025,"Const. Of C. C Road and nali from H/o. Shaitan singh to H/o. Kuvarpal singh in vill.Laxmipur(G.P. Sahara), Mainpuri.","Const. Of C. C Road and nali from H/o. Shaitan singh to H/o. Kuvarpal singh in vill.Laxmipur(G.P. Sahara), Mainpuri.",Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,09-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,14-Jan-2026 02:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"4,17,713",M/s HUKAM SHREE CONTRACTOR,"417,212",Accepted-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,unknown
2025_UPIDC_1088741_1,03/SE/2025-26,LOT 1,Construction of Type-III (06 Nos) Residential Quarters situated in the premises of Canal colony Joya in District Amroha,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,07-Nov-2025 12:00 PM,,NA ,90.0,No ,No,Online,27-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar",Joya District Amroha,244222.0,2.0,"2,39,90,000",Shah Alam,"19,859,240.33",Rejected-Finance,16-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar",unknown
2025_UPIDC_1079352_18,10/EE/2025-26,silt clearance of Atas mr,LOT18,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,04-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,09-Oct-2025 04:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,EE UDAC Mathura,281001.0,2.0,,PREMWATI GOVT. CONSTRUCTIONS,"80,210",Rejected-AOC,05-Jan-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,unknown
2025_UPPRC_1088698_1,25/PCL/GM/Zone-6/Noida/2025-26 DT. 06.11.2025,"Establishment of Tissue Culture Lab (Renovation/Refurbishing and Modernisation of existing Lab, establishment of Green Shed Net House and Primary Hardening Unit) at SVP A and T University Meerut in District Meerut","Establishment of Tissue Culture Lab (Renovation/Refurbishing and Modernisation of existing Lab, establishment of Green Shed Net House and Primary Hardening Unit) at SVP A and T University Meerut in District Meerut",Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Nov-2025 04:30 PM,,NA ,90.0,No ,No,Online,20-Nov-2025 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,SVP A and T University Meerut in District Meerut,250110.0,2.0,"2,35,35,000",VAIBHAV LAXMI BUILDERS,"18,478,844.168",Rejected-Technical,05-Jan-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,unknown
2025_REDUP_1099756_5,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",Gram Panchayat Dharmpur me Kutti Dharmpur sampark marg se Brahmchari Baba ke sthan tak interlockig nirman karya-Huzoorpur_05,Gram Panchayat Dharmpur me Kutti Dharmpur sampark marg se Brahmchari Baba ke sthan tak interlockig nirman karya-Huzoorpur_05,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,18-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,30-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"6,40,000",MAHADEV TRADERS,"754,185.46",Accepted-AOC,07-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,unknown
2025_REDUP_1099103_11,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Vikash Khand Nawabganj ke Gram Panchyat Pali ke Mazra Baba Khera me Rajkumar ke Ghar se Santosh ke Ghar hote huwe holika Dahan tak Interlocking Road ka karye.,Vikash Khand Nawabganj ke Gram Panchyat Pali ke Mazra Baba Khera me Rajkumar ke Ghar se Santosh ke Ghar hote huwe holika Dahan tak Interlocking Road ka karye.,Works,Open Tender,Percentage,Civil Works,No,No,Na ,15-Dec-2025 04:00 PM,,NA ,90.0,No ,No,Online,22-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"13,11,000",Rishi Prakash jaiswal,"1,310,870.97",Rejected-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,unknown
2025_UPIDC_1079352_24,10/EE/2025-26,silt clearance of Deopura Bhagausa mr,LOT24,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,04-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,14-Oct-2025 02:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,EE UDAC Mathura,281001.0,2.0,,M/S SHREE RAM CONTRACTOR,"213,752.3",Rejected-AOC,05-Jan-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,unknown
2025_UPRNS_1081625_1,378/UPRNSS/E-TENDER/2025-26 DATE 08-10-2025,CONSTRUCTION WORK OF PUMP HOUSE AND BORING AT DISTRICT HOSPITAL IN DISTRICT- RAEBARELI(U.P.),SEE IN TECHNICAL BOQ,Works,Open Tender,Percentage,Civil Works,No,No,NA ,10-Oct-2025 02:00 PM,,14-Oct-2025 11:00 AM ,90.0,No ,No,Offline,18-Oct-2025 12:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Raebareli,229001.0,2.0,"76,06,000",M/s Krishna Enterprises,"7,598,394",Rejected-AOC,30-Oct-2025,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2025_UPPRC_1095136_2,23/GM-4/UPPCL/2025-26 Dated 27-11-2025,TOURISM DEVELOPMENT WORK OF RAM KRISHNA DHAM TEMPLE AT VILLAGE NAGLA PIRIYA IN DISTRICT FIROZABAD (U.P),TOURISM DEVELOPMENT WORK OF RAM KRISHNA DHAM TEMPLE AT VILLAGE NAGLA PIRIYA IN DISTRICT FIROZABAD (U.P),Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,01-Dec-2025 03:30 PM,,03-Dec-2025 11:00 AM ,90.0,No ,No,Online,10-Dec-2025 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Village Nagla Piriya DistrictFirozabad,283204.0,2.0,"84,56,187",MGH CONSTRUCTION,"8,407,987.37",Rejected-Finance,23-Dec-2025,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2025_REDUP_1102007_1,1551dt06.12.2025,Mau Sadar ke Tahsil Parisar me Pustkalay Room Ka Nirman.,Mau Sadar ke Tahsil Parisar me Pustkalay Room Ka Nirman.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,27-Dec-2025 10:00 AM,,NA ,90.0,No ,No,Online,06-Jan-2026 01:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,MAU,275101.0,2.0,"17,78,000",SATHI VENTURES (OPC) PRIVATE LIMITED,"1,488,136.74",Rejected-Finance,23-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,unknown
2026_CEMBD_1106788_12,34/E-NIVIDA2025-26 DATE 08-01-2025,34-12 F-Y 2025-26 Mai Vishesh marmmat ke antargat Bheekanpur hakeempur marg aniyari marg ki marmmat evam sudhar ka kariye,34-12 F-Y 2025-26 Mai Vishesh marmmat ke antargat Bheekanpur hakeempur marg aniyari marg ki marmmat evam sudhar ka kariye,Works,Open Tender,Percentage,Civil Works,No,No,NA ,17-Jan-2026 09:00 AM,,NA ,90.0,No ,No,Online,22-Jan-2026 12:30 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,MORADABAD,244001.0,2.0,,RIDDHI CONSTRUCTION AND SUPPLIER,"804,426.04",Rejected-Finance,31-Jan-2026,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,unknown
2025_UPIDC_1077402_6,01/EE/2025-26,Silt clearance of Saraiya Dy. from km. 0.000 to 7.600,Silt clearance of Saraiya Dy. from km. 0.000 to 7.600,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Sep-2025 10:00 AM,,NA ,90.0,No ,No,Online,04-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",Gorakhpur,273009.0,2.0,,M/S NIZAMI ENGINEERING WORKS,"254,826",Rejected-Finance,13-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",unknown
