Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_UPSSG_1123702_1,UPSS/GKP/MISS/QMS/421/2026,Supply Mess utensils Accessories and Store related Items,Supply Mess utensils Accessories and Store related Items,Goods,Open Tender,Item Wise,Miscellaneous,No,No,NA ,11-Mar-2026 02:00 PM,,NA ,730.0,No ,No,Offline,19-Mar-2026 01:00 PM,UP Sainik School Gorakhpur,Sainik School Gorakhpur UP,273007.0,2.0,"3,00,00,000",SHAMBHAVI ENTERPRISES,"13,500,000",Accepted-AOC,20-Mar-2026,UP Sainik School Gorakhpur,unknown
2026_UPSBC_1104660_1,1677/ET/CPM/Agra/2025-26 Dated 07.01.2026,Electric Line shiftting and dismantling work Firozabad,Line shiftting and dismantling work of existing line 33 KV and 11 KV in the route of construction of over bridge at Jain Mandir Chauraha To Suhag Nagar Chauraha Distt Firozabad,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,08-Jan-2026 01:00 PM,,NA ,30.0,No ,No,Offline,28-Jan-2026 05:00 PM,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,Jain Mandir Temple Firozabad,283203.0,2.0,"1,12,03,082",sahiltraders,"10,095,096.94",Not Admitted-Fee/PreQual/Technical,28-Mar-2026,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,unknown
2026_UPRNS_1121162_2,478/UPRNSS/E-TENDER/2025-26,PROPOSED CONSTRUCTIONOF ELECTRICAL ROOM AT DISTRICT JAIL ETAWAH IN ETAWAH,PROPOSED CONSTRUCTIONOF ELECTRICAL ROOM AT DISTRICT JAIL ETAWAH IN ETAWAH,Works,Open Tender,Percentage,Civil Works,No,No,NA ,16-Mar-2026 03:15 PM,,NA ,90.0,No ,No,Offline,23-Mar-2026 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,DISTRICT JAIL ETAWAH,206001.0,2.0,,Shiv Ram Contractor,"1,245,377",Accepted-AOC,31-Mar-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2026_UPPRC_1105108_1,13/UPPCL/PM-3/VNS/2025-26,Construction work of Computer Lab for 60 Computer Capacity at Campus of Veer Bahadur Singh Purvanchal University Jaunpur District - Jaunpur (U.P.),Construction work of Computer Lab for 60 Computer Capacity at Campus of Veer Bahadur Singh Purvanchal University Jaunpur District - Jaunpur (U.P.),Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Jan-2026 04:15 PM,,NA ,90.0,No ,No,Online,17-Jan-2026 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad||Unit-3 Varanasi,Veer Bahadur Singh Purvanchal University Jaunpur,222001.0,2.0,"30,60,000",SHIVAM TRADERS,"3,056,635.32",Rejected-AOC,17-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad||Unit-3 Varanasi,unknown
2026_REDUP_1120045_1,LETTAR NO 2054 DATE 16.02.2026,KALICHARAN KE GHAR SE MALTI KE GHAR TAK PANCHAYAT UTTAR KOD INTERLOCKING AND NALI NIRMAN KARY,KALICHARAN KE GHAR SE MALTI KE GHAR TAK PANCHAYAT UTTAR KOD INTERLOCKING AND NALI NIRMAN KARY,Works,Open Tender,Percentage,Civil Works,No,No,NA ,26-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,10-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,HARDOI,241001.0,2.0,"11,60,000",RAHUL MISHRA CONTRACTOR AND SUPPLIER,"1,113,282.287",Rejected-AOC,26-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,unknown
2026_REDUP_1119268_23,2324/RED Tender KUSHINAGAR,VIKASKHAND RAMKOLA GRAM DODHARAHI MUNNARAJBHAR KE GHAR SE PREM KUSHWAHA KE GHAR TAK CC ROAD KA NIRMAD KARYA,VIKASKHAND RAMKOLA GRAM DODHARAHI MUNNARAJBHAR KE GHAR SE PREM KUSHWAHA KE GHAR TAK CC ROAD KA NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"13,39,000",M/s Bindu Devi,100.0,Accepted-AOC,10-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_UPPRC_1118392_1,14/PCL/PM-26/SRE/2025-26,CONSTRUCTION OF SUB CENTER BEENPUR BLOCK-GANGOH IN DISTRICT SAHARANPUR UP,CONSTRUCTION OF SUB CENTER BEENPUR BLOCK-GANGOH IN DISTRICT SAHARANPUR UP,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,27-Feb-2026 02:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,Saharanpur,247001.0,2.0,"23,83,509",M/S GAURAV SINGH CONTRACOTOR AND SUPPLIERS,"2,359,435.43",Rejected-Technical,20-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,unknown
2026_UPIDC_1121172_1,03/EE/2025-26,Silt Clearance of kain Drain BetweenKm. 5.400 to km.7.400 in District Shrawasti,Silt Clearance of kain Drain BetweenKm. 5.400 to km.7.400 in District Shrawasti,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Feb-2026 02:00 PM,,NA ,90.0,No ,No,Online,06-Mar-2026 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",Bhinga,271831.0,2.0,"37,74,000",Jabir Khan,"76,000",Rejected-Finance,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",unknown
2026_REDUP_1118176_8,2341/EE/RED/07-02-2026,Const. Of C. C Road and Drain from Etawa-Bewar Road To H/o Sonu Tiwari in Nagar Panchayat Bewar Board No 04 Mainpuri.,Const. Of C. C Road and Drain from Etawa-Bewar Road To H/o Sonu Tiwari in Nagar Panchayat Bewar Board No 04 Mainpuri.,Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,21-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,07-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,MAINPURI,205001.0,2.0,"5,32,479",MITHALESH CONTRACTOR,"531,841",Rejected-Finance,18-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,unknown
2026_UPPRC_1108876_5,07/PM-4/UPPCL/2025-26 Dated 21-01-2026,RENOVATION AND PAINTING WORK OF ADR CENTER AT DEEWANI CAMPUS DISTT.COURT AGRA DISTT-AGRA (U.P),RENOVATION AND PAINTING WORK OF ADR CENTER AT DEEWANI CAMPUS DISTT.COURT AGRA DISTT-AGRA (U.P),Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,07-Feb-2026 06:00 PM,,NA ,90.0,No ,No,Online,13-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,District Court Agra,282005.0,2.0,"39,73,895",M/S H. K. BUILDERS,"3,932,169.34",Rejected-Finance,26-Feb-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,unknown
2026_UPIDC_1111408_6,06/S.E/2025-26,Earthwork for Restoration from Km 0.000 to Km 22.500 and Construction of Soling (Khadanja) between km 0.000 to Km 21.000 on Sisai Rajwaha in Distt- Siddharthnagar.,Earthwork for Restoration from Km 0.000 to Km 22.500 and Construction of Soling (Khadanja) between km 0.000 to Km 21.000 on Sisai Rajwaha in Distt- Siddharthnagar.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,03-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,09-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Bansi,272153.0,2.0,"2,00,24,000",AKANKSHA ASSOCIATES,"13,706,415",Accepted-AOC,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",unknown
2026_UPRNS_1115221_1,137/UPRNSS/E-T/25-26D-09-02-26,"Construction of Pharmacy and Cold Chain Building at C.H.C. Khesaraha, District-Siddharth Nagar.","Construction of Pharmacy and Cold Chain Building at C.H.C. Khesaraha, District-Siddharth Nagar.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,12-Feb-2026 12:20 PM,,NA ,30.0,No ,No,Offline,18-Feb-2026 09:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,H.No-2750 Katra Bypass Near Balumandi Gandhi Nagar,272001.0,2.0,"30,09,000",M/S AZAD PRATAP RAO,"3,007,495.5",Not Admitted-Fee/PreQual/Technical,28-Feb-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,unknown
2026_UPPRC_1109952_1,34/GM-4/UPPCL/2025-26 Dated 23-01-2026,CONSTRUCTION OF INDOOR MINI STADIUM IN Govt. INTER COLLEGE CHHALESAR DISTRICT- ALIGARH (U.P.),CONSTRUCTION OF INDOOR MINI STADIUM IN Govt. INTER COLLEGE CHHALESAR DISTRICT- ALIGARH (U.P.),Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,27-Jan-2026 06:20 PM,,28-Jan-2026 11:00 AM ,90.0,No ,No,Online,06-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Chhalesar Distt Aligarh,204302.0,2.0,"3,77,60,635",JAI AMBEY CONSTRUCTION AND SUPPLIERS,"36,057,630.15",Rejected-Technical,18-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2026_UPIDM_1112976_2,01/SE/2025-26,CONSTRUCTION WORK OF TUBEWELL CIRCLE OFFICE BAREILLY,CONSTRUCTION WORK OF TUBEWELL CIRCLE OFFICE BAREILLY,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,07-Mar-2026 10:00 AM,,NA ,90.0,No ,No,Online,12-Mar-2026 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Supreintending Engineer (Tubewell) Bareilly,117-C Civil linesBareilly,243001.0,2.0,"3,14,40,000",M/S SHUBHAM CONSTRUCTION,"31,290,553.34",Accepted-AOC,25-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Supreintending Engineer (Tubewell) Bareilly,unknown
2026_UPIDC_1113873_5,04/EE/2025-26,Renewal Work of Canal Service Road at Pump House Stage-1 from Km. 0.000 to Km. 1.950,Renewal Work of Canal Service Road at Pump House Stage-1 from Km. 0.000 to Km. 1.950,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,11-Feb-2026 05:00 PM,,NA ,90.0,No ,No,Online,19-Feb-2026 03:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,Pump House Stage-1 from Km. 0.000 to Km. 1.950,282001.0,2.0,,laxmicontruction,"2,149,679.883",Rejected-Technical,10-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,unknown
2026_SCIDC_1123229_1,047/E.E./BJR/NIDHI/2025-26 Dt. 10-03-2026,"Work of installing 02 nos. (06 nos. on one pole, height 9.50 m) semi-high mast lights at various places. BLOCK-JALILPUR, DISTRICT- BIJNOR. (NIDHI WORK)","Work of installing 02 nos. (06 nos. on one pole, height 9.50 m) semi-high mast lights at various places. BLOCK-JALILPUR, DISTRICT- BIJNOR. (NIDHI WORK)",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,10-Mar-2026 03:00 PM,,NA ,60.0,No ,No,Offline,17-Mar-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,BIJNOR CHANDPUR,246725.0,3.0,"2,37,678",MOHD USMAN,"237,606.7",Accepted-AOC,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,unknown
2026_UPIDC_1110885_1,08/EE/2025-26/7,Restoration of Service Road from km 24.000 to 24.850 at Badanpur Dy,Restoration of Service Road from km 24.000 to 24.850 at Badanpur Dy,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,30-Jan-2026 01:00 PM,,NA ,90.0,No ,No,Online,05-Feb-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",Badanpur Dy,283141.0,2.0,,Harendra kumar thekedar,"887,973.75",Accepted-AOC,07-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",unknown
2026_UPIDC_1110878_1,08/EE/2025-26/3,Restoration of Service Road from km 32.000 to 33.600 at Bhognipur Branch,Restoration of Service Road from km 32.000 to 33.600 at Bhognipur Branch,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Online,05-Feb-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",Bhognipur Branch,283141.0,2.0,,AK ENTERPRISES,"1,353,600",Rejected-Technical,07-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",unknown
2026_SCIDC_1121536_1,149/FZD/MP/25-26,"CONSTRUCTION OF BOUNDARY WALL AND MAIN GATE OF AMBEDKAR PARK AT VILL. NARKHI, TEHSIL- FIROZABAD.","CONSTRUCTION OF BOUNDARY WALL AND MAIN GATE OF AMBEDKAR PARK AT VILL. NARKHI, TEHSIL- FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 06:55 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,SIKANDRA AGRA,282007.0,2.0,"28,80,000",M S CONSTRUCTION,"2,879,343.62",Not Admitted-Fee/PreQual/Technical,16-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_UPIDC_1104916_3,12/SE/2025-26,Repair and maintenance of damaged parts of pre-constructed lining in the canals of the Mat Branch Canal System.,Repair and maintenance of damaged parts of pre-constructed lining in the canals of the Mat Branch Canal System.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,23-Jan-2026 09:00 AM,,NA ,90.0,No ,No,Online,12-Feb-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",KHURJA,203131.0,2.0,"16,00,00,000",MEGHENDRA PAL SINGH CONTRECTOR,"150,316,358.89",Rejected-Technical,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",unknown
2026_UPIDC_1113787_2,06/SE/2025-26,06/se/2025-26 Lot 02,Renovation work of service road between km 47.190 to km 49.420 of Parallel Deoband Branch Feeder channel.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,10-Feb-2026 03:00 PM,,11-Feb-2026 03:00 PM ,90.0,No ,No,Online,16-Feb-2026 03:30 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad,Roorkee,247664.0,2.0,"48,10,000",Adesh Kumar,"4,052,838",Rejected-AOC,09-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad,unknown
2026_UPIDC_1112486_2,05/SE-VII/2025-26,AS PER TENDER NOTICE-05 LOT-02,AS PER TENDER NOTICE-05 LOT-02,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,05-Feb-2026 10:00 AM,,05-Feb-2026 01:00 PM ,90.0,No ,No,Online,10-Feb-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",Lucknow,226001.0,2.0,,J P ENTERPRISES,"21,559,977.73",Accepted-AOC,18-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",unknown
2026_SCIDC_1113435_1,30/BOYSHOSTEL/ETAH/25-26,"CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI BOYS HOSTEL, J.L.N. DEGREE COLLEGE, ETAH.","CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI BOYS HOSTEL, J.L.N. DEGREE COLLEGE, ETAH.",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,07-May-2026 12:33 PM,,20-Feb-2026 11:00 AM ,365.0,No ,No,Offline,21-Feb-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,ETAH,207001.0,2.0,"58,14,000",KOHINOOR CONSTRUCTION,"5,005,854",Rejected-AOC,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_SCIDC_1116954_1,2036 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Dated 16-02-2026,Construction of CC Road work at Rakhiya Pokhara Marg Se Marwatiya Kahar Tola Tak Distt Basti. (Sansad Nidhi Basti,Construction of CC Road work at Rakhiya Pokhara Marg Se Marwatiya Kahar Tola Tak Distt Basti. (Sansad Nidhi Basti,Works,Open Tender,Percentage,Civil Works,No,No,NA ,17-Feb-2026 09:00 AM,,21-Feb-2026 12:00 PM ,90.0,No ,No,Offline,24-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"12,81,000",GANPATI TRADERS,"1,280,743",Rejected-Finance,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_UPIDC_1115288_5,04/EE/2025-26,Silt Clearance of Hemraj Drain from km. 0.000 to km. 9.000 in Distt. Bijnor for the year 2025-26.(Lot-05),Silt Clearance of Hemraj Drain from km. 0.000 to km. 9.000 in Distt. Bijnor for the year 2025-26.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,19-Feb-2026 10:00 AM,05-Mar-2026 12:36 PM,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",Bijnor,246701.0,2.0,"19,11,000",ASHOK KUMAR,"1,178,353",Accepted-AOC,17-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",unknown
2026_UPIDM_1110631_1,45/EE-LID GKP/17/01/2026,"Supply, Installation, Testing and Commissioning of 500 MM NB S.S. Metallic expansion joints in delivery pipe line at Village Kalyanpur, at KM 18.20 of Machhligaon Algatpur Bund on right Bank of Rohin river, Gorakhpur","Supply, Installation, Testing and Commissioning of 500 MM NB S.S. Metallic expansion joints in delivery pipe line at Village Kalyanpur, at KM 18.20 of Machhligaon Algatpur Bund on right Bank of Rohin river, Gorakhpur",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,29-Jan-2026 01:00 PM,,NA ,90.0,No ,No,Online,05-Feb-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,Gorakhpur,273001.0,2.0,"15,32,000",M/S CHAUDHARI ENGINEERING WORKS,"1,201,500",Rejected-Finance,01-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,unknown
2026_UPIDC_1111305_2,27/SE/DCA/2025-26,"Correction of Internal Section of Anoopshahar Branch Canal from Km. 176.180 to Km 205.950 and Construction of Kharanja work from Km. 176.180 to Km 189.740, from Km. 190.600 to Km 192.075 and from Km 196.700 to Km 199.500 Under A.D.G.C. Aligarh","Correction of Internal Section of Anoopshahar Branch Canal from Km. 176.180 to Km 205.950 and Construction of Kharanja work from Km. 176.180 to Km 189.740, from Km. 190.600 to Km 192.075 and from Km 196.700 to Km 199.500 Under A.D.G.C. Aligarh",Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,12-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,17-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",ALIGARH,202001.0,2.0,"5,29,99,000",BHAMAR SINGH,"36,304,029.25",Accepted-AOC,10-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2026_UPIDC_1115288_4,04/EE/2025-26,Clearance of Sludge and waste material of Paijaniya Khala Drain from km. 0.000 to 25.000 in Distt. Bijnor for the year 2025-26.(Lot-04),Clearance of Sludge and waste material of Paijaniya Khala Drain from km. 0.000 to 25.000 in Distt. Bijnor for the year 2025-26.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,19-May-2026 12:23 PM,05-Mar-2026 12:42 PM,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",Bijnor,246701.0,2.0,"13,27,000",MOHD YAIN,"756,000",Rejected-AOC,14-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",unknown
2026_UPIDC_1111712_4,07/S.E/2025-26,Ist class Brick on Edge Soling (Khadanja) on Service Road after Strengthening of bank of Rampur Dy B/W Km 4.800 to Km 6.900,Ist class Brick on Edge Soling (Khadanja) on Service Road after Strengthening of bank of Rampur Dy B/W Km 4.800 to Km 6.900,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,04-Feb-2026 06:00 PM,,NA ,90.0,No ,No,Online,11-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Khalilabad,272175.0,2.0,"42,65,000",UDAI BHAN PANDEY,"3,280,549.5",Rejected-Finance,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",unknown
2026_UPIDC_1115268_1,15/SE/2025-26,Construction of boundary wall for Safety of Department land of Located in Haryana State.,Construction of boundary wall for Safety of Department land of Located in Haryana State.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Feb-2026 11:00 AM,,19-Feb-2026 01:00 PM ,90.0,No ,No,Online,23-Feb-2026 03:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,Haryana State,121001.0,2.0,"3,17,18,000",M/S RAVINDRA CHAUDHARY,"18,630,215.84",Rejected-Finance,11-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,unknown
2026_UPIDC_1112486_3,05/SE-VII/2025-26,AS PER TENDER NOTICE-05 LOT-03,AS PER TENDER NOTICE-05 LOT-03,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,05-Feb-2026 10:00 AM,,05-Feb-2026 01:00 PM ,90.0,No ,No,Online,10-Feb-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",Lucknow,226001.0,2.0,,M/S BABA TRADERS,"25,948,620.14",Rejected-Finance,07-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",unknown
2026_SCIDC_1120080_2,311/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 25.02.2026,"Supply and Installation of Touch Panel in Shri Krishna Inter College Nawabganj, Bareilly in Vidhan Sabha Area Bareilly-Rampur (MLC Nidhi)","Supply and Installation of Touch Panel in Shri Krishna Inter College Nawabganj, Bareilly in Vidhan Sabha Area Bareilly-Rampur (MLC Nidhi)",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,09-Mar-2026 06:55 PM,,NA ,90.0,No ,No,Offline,16-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,Bareilly,243001.0,2.0,"1,55,000",GREENAGE INDIA RESOURCES PRIVATE LIMITED,"154,922.5",Accepted-AOC,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,unknown
2026_SCIDC_1116935_1,2034 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Dated 16-02-2026,Construction of CC Road work at Gram Panchayat Belsad Pipariya Yadav Purawa Se Sirakohiya Pitch Tak Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at Gram Panchayat Belsad Pipariya Yadav Purawa Se Sirakohiya Pitch Tak Distt Basti. (Sansad Nidhi Basti),Works,Open Tender,Percentage,Civil Works,No,No,NA ,17-Feb-2026 09:00 AM,,21-Feb-2026 12:00 PM ,90.0,No ,No,Offline,24-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"21,17,956",M/S PAWAN KUMAR,"2,117,532",Rejected-Finance,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
