Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2024_PVVNV_909027_1,2024_PVVNV_909027_1,74/EUDC(G)/2023-24,CARRIAGE OF TRANSFORMER,,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"520,350",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_909058_1,2024_PVVNV_909058_1,67/EUDC(G)/2023-24,WORK OF EMERGENCY LINE MAINTENANCE,,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"1,491,710",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_906118_1,2024_PVVNV_905699_1,79/EDC-II(G)/2023-24,"WORK OF LOPPING AND CHOPPING OF TREE BRANCHES LAYING ON 33 K.V., 11 K.V. AND L.T. LINE",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"198,000",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_906118_1,2024_PVVNV_906113_1,79/EDC-II(G)/2023-24,"WORK OF LOPPING AND CHOPPING OF TREE BRANCHES LAYING ON 33 K.V., 11 K.V. AND L.T. LINE",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"198,000",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_906118_1,2024_PVVNV_906118_1,79/EDC-II(G)/2023-24,"WORK OF LOPPING AND CHOPPING OF TREE BRANCHES LAYING ON 33 K.V., 11 K.V. AND L.T. LINE",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"198,000",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_906125_1,2024_PVVNV_906125_1,80/EDC-II(G)/2023-24,"WORK OF LOPPING AND CHOPPING OF TREE BRANCHES LAYING ON 33 K.V., 11 K.V. AND L.T. LINE",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"198,000",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_908905_1,2024_PVVNV_906131_1,64/EUDC(G)/2023-24,WORK OF EMERGENCY LINE MAINTENANCE,,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"3,499,650",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_908905_1,2024_PVVNV_907481_1,64/EUDC(G)/2023-24,WORK OF EMERGENCY LINE MAINTENANCE,,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"3,499,650",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_908905_1,2024_PVVNV_908905_1,64/EUDC(G)/2023-24,WORK OF EMERGENCY LINE MAINTENANCE,,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"3,499,650",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_908921_1,2024_PVVNV_908921_1,65/EUDC(G)/2023-24,WORK OF EMERGENCY LINE MAINTENANCE,,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"1,999,353.5",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_908936_1,2024_PVVNV_908936_1,68/EUDC(G)/2023-24,"SUPPLY OF PAPER AND REFILLING OF CARTRIDGE, MAINTENANCE OF PRINTER",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"384,744",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNV_908959_1,2024_PVVNV_908945_1,70/EUDC(G)/2023-24,"SUPPLY OF PAPER AND REFILLING OF CARTRIDGE, MAINTENANCE OF PRINTER",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"177,120",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNL_924837_1,2024_PVVNL_924835_1,WORK E-TENDER NO-09/2024-25,"Work of deposit Scheme against passed estimate from R.Tender area ofEDSD-2,Th.bhawan under EDD3",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"197,760",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNL_924837_1,2024_PVVNL_924837_1,WORK E-TENDER NO-09/2024-25,"Work of deposit Scheme against passed estimate from R.Tender area ofEDSD-2,Th.bhawan under EDD3",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"197,760",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNL_924840_1,2024_PVVNL_924840_1,WORK E-TENDER NO-10/2024-25,"Work of deposit Scheme against passed estimate (01)nder jurisdiction of EDD-3, shamli under EDC,Shamli",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"104,730",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNV_906118_1,2024_PVVNV_905657_1,79/EDC-II(G)/2023-24,"WORK OF LOPPING AND CHOPPING OF TREE BRANCHES LAYING ON 33 K.V., 11 K.V. AND L.T. LINE",,,,,,,,,,,,,,,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,,,,,,"198,000",,,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2024_PVVNL_922825_2,2024_PVVNL_922825_2,WORK E-TENDER NO-01/2024-25,"Work of Deposit Scheme. passed Estimate (07 nos) under jurisdiction of EDD-1, shamli under EDC,Shamli",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"171,250",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNL_924105_1,2024_PVVNL_922827_2,WORK E-TENDER 03/2024-25,"Work of deposit Scheme against passed estimate (05 Nos)under jurisdiction of EDD-1, shamli U EDC SML",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"196,335",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNL_924105_1,2024_PVVNL_924105_1,WORK E-TENDER 03/2024-25,"Work of deposit Scheme against passed estimate (05 Nos)under jurisdiction of EDD-1, shamli U EDC SML",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"196,335",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNL_924111_1,2024_PVVNL_924109_1,WORK E-TENDER NO-06/2024-25,"Work of deposit Scheme against passedestimate from R.Tender area of  EDSD-2,Jhinjhana under jurisdiction ofEDD-4, shamli under EDC,Shamli",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"198,546",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNL_924111_1,2024_PVVNL_924110_1,WORK E-TENDER NO-06/2024-25,"Work of deposit Scheme against passedestimate from R.Tender area of  EDSD-2,Jhinjhana under jurisdiction ofEDD-4, shamli under EDC,Shamli",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"198,546",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNL_924111_1,2024_PVVNL_924111_1,WORK E-TENDER NO-06/2024-25,"Work of deposit Scheme against passedestimate from R.Tender area of  EDSD-2,Jhinjhana under jurisdiction ofEDD-4, shamli under EDC,Shamli",,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"198,546",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_PVVNL_924124_1,2024_PVVNL_924124_1,WORK E-TENDER NO-07/2024-25,WORK OF DEPOSIT sCHEME AGAINST PASSED ESTIMATE R.TENDER AREA OF EDSD-3 KAIRNA EDD-4,,,,,,,,,,,,,,,,Paschimanchal Vidyut Vitran Nigam Ltd.,,,,,,"198,946",,,Paschimanchal Vidyut Vitran Nigam Ltd.
2024_MVVNL_907116_1,2024_MVVNL_902385_1,130/EDCB/2023-24,130/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),,,,,,"679,542",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2024_MVVNL_907116_1,2024_MVVNL_907116_1,130/EDCB/2023-24,130/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),,,,,,"679,542",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2024_DVVNL_895812_1,2024_DOLBU_929496_1,EDCBNDA-68/2023-24,"Supply of Ashida Relay for used in EDD, Banda",,,,,,,,,,,,,,,,Dakshinanchal Vidyut Vitran Nigam Ltd.,,,,,,"164,570",,,Dakshinanchal Vidyut Vitran Nigam Ltd.
2024_DVVNL_895812_1,2024_DVVNL_895812_1,EDCBNDA-68/2023-24,"Supply of Ashida Relay for used in EDD, Banda",,,,,,,,,,,,,,,,Dakshinanchal Vidyut Vitran Nigam Ltd.,,,,,,"164,570",,,Dakshinanchal Vidyut Vitran Nigam Ltd.
2024_UPIDM_887702_2,2024_UPIDM_887683_1,18/EEBMMDVNS/2023-24,"Balli piling work under project of dredging work to protect group of village Kevtala, Pipariya and other villages from flood and erosion situated at right bank of Ghaghra river In District Ambedkar Nagar.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,446,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887702_2,2024_UPIDM_887683_2,18/EEBMMDVNS/2023-24,"Balli piling work under project of dredging work to protect group of village Kevtala, Pipariya and other villages from flood and erosion situated at right bank of Ghaghra river In District Ambedkar Nagar.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,446,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887702_2,2024_UPIDM_887702_2,18/EEBMMDVNS/2023-24,"Balli piling work under project of dredging work to protect group of village Kevtala, Pipariya and other villages from flood and erosion situated at right bank of Ghaghra river In District Ambedkar Nagar.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,446,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887716_1,2024_UPIDM_887702_4,19/EEBMMDVNS/2023-24,Installation/ laying of Geotube under project of dredging work in Ghaghra river to protect Belha Behrauli Embankment and other villages from flood and erosion in District Bahraich.,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"3,039,544",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887716_1,2024_UPIDM_887716_1,19/EEBMMDVNS/2023-24,Installation/ laying of Geotube under project of dredging work in Ghaghra river to protect Belha Behrauli Embankment and other villages from flood and erosion in District Bahraich.,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"3,039,544",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887716_4,2024_UPIDM_887716_4,19/EEBMMDVNS/2023-24,Balli piling work under project of dredging work in Ghaghra river to protect Belha Behrauli Embankment and other villages from flood and erosion in District Bahraich.,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"2,809,200",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887846_2,2024_UPIDM_887846_1,20/EEBMMDVNS/2023-24,"Balli piling work under project of dredging to protect group of village Mohammadpur Kala ,Andhar Purwa embankment and other villages from flood and erosion situated at Left bank of Rapti river in District- Shravasti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"2,205,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887846_2,2024_UPIDM_887846_2,20/EEBMMDVNS/2023-24,"Balli piling work under project of dredging to protect group of village Mohammadpur Kala ,Andhar Purwa embankment and other villages from flood and erosion situated at Left bank of Rapti river in District- Shravasti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"2,205,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887882_1,2024_UPIDM_887882_1,21/EEBMMDVNS/2023-24,"Installation /Laying of Geo tube with balli piling work under project of dredging work to protect group of village Kevtala, Pipariya and other villages from flood and erosion situated at right bank of Ghaghra river In District Ambedkar Nagar.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"3,148,800",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_DOLBU_924969_1,2024_DOLBU_924969_1,988/NPI(2024-25) 1,Nala Safai Bhaag-1,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,,,,,,"932,922.497",,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun
2024_DOLBU_924972_1,2024_DOLBU_924972_1,988/NPI(2024-25) 2,Nala Safai Bhaag 2,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,,,,,,"990,970.835",,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun
2024_DOLBU_924969_1,2024_DOLBU_918265_2,988/NPI(2024-25) 1,Nala Safai Bhaag-1,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,,,,,,"932,922.497",,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun
2024_DOLBU_924969_1,2024_DOLBU_918265_3,988/NPI(2024-25) 1,Nala Safai Bhaag-1,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,,,,,,"932,922.497",,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun
2024_UPIDM_887536_1,2024_UPIDM_881855_5,15/EEBMMDVNS/2023-24,"Moblization of Departmental dredger Elicot-350 capacity 350 m3/Hr solid for Dredging work in Ghaghra river to protect group of Villages-Maipur,Mahuwaparfrom flood and erosion in District- Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,647,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887536_1,2024_UPIDM_882621_1,15/EEBMMDVNS/2023-24,"Moblization of Departmental dredger Elicot-350 capacity 350 m3/Hr solid for Dredging work in Ghaghra river to protect group of Villages-Maipur,Mahuwaparfrom flood and erosion in District- Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,647,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887536_1,2024_UPIDM_882648_1,15/EEBMMDVNS/2023-24,"Moblization of Departmental dredger Elicot-350 capacity 350 m3/Hr solid for Dredging work in Ghaghra river to protect group of Villages-Maipur,Mahuwaparfrom flood and erosion in District- Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,647,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887536_1,2024_UPIDM_887529_1,15/EEBMMDVNS/2023-24,"Moblization of Departmental dredger Elicot-350 capacity 350 m3/Hr solid for Dredging work in Ghaghra river to protect group of Villages-Maipur,Mahuwaparfrom flood and erosion in District- Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,647,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887536_1,2024_UPIDM_887536_1,15/EEBMMDVNS/2023-24,"Moblization of Departmental dredger Elicot-350 capacity 350 m3/Hr solid for Dredging work in Ghaghra river to protect group of Villages-Maipur,Mahuwaparfrom flood and erosion in District- Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"1,647,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887644_1,2024_UPIDM_887536_2,16/EEBMMDVNS/2023-24/Lot-2,"Balli piling work under project of river training by dredging to protect group of village Maipur,Mahuwapar,Gangapur and other villages from flood and erosion situated at Left bank of Ghaghra river in District- Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"2,950,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887644_1,2024_UPIDM_887614_1,16/EEBMMDVNS/2023-24/Lot-2,"Balli piling work under project of river training by dredging to protect group of village Maipur,Mahuwapar,Gangapur and other villages from flood and erosion situated at Left bank of Ghaghra river in District- Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"2,950,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_UPIDM_887644_1,2024_UPIDM_887644_1,16/EEBMMDVNS/2023-24/Lot-2,"Balli piling work under project of river training by dredging to protect group of village Maipur,Mahuwapar,Gangapur and other villages from flood and erosion situated at Left bank of Ghaghra river in District- Basti.",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,,,,,,"2,950,000",,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi
2024_DOLBU_897756_1,2024_DOLBU_897756_1,Tender,work from Saraswati Vidya Mandir School to Vrindavan Colony in Subhash Chand Bose Nagar,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,,,,,,"33,282,054.539",,,Directorate of Local Bodies UP||Gorakhpur Municipal Corporation
2024_DOLBU_895258_1,2024_DOLBU_895258_1,FFC_02,Ward number 2 mughalahan mukhya Marg se SBV public school se sent Paul School Tak CC Sadak aur Nali Nirman ka Karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,,,,,,"1,468,729.239",,,Directorate of Local Bodies UP||Gorakhpur Municipal Corporation
2024_DOLBU_895851_1,2024_DOLBU_895367_1,FFC_Drain,Takiya Ghat AVN usse Girne wale naalon ka phyto ride Vidhi se jald shodhan ka Karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,,,,,,"23,531,041.25",,,Directorate of Local Bodies UP||Gorakhpur Municipal Corporation
