object_id,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,mean_sex_ratio_x,sum_aged_population_x,sum_young_population_x,Subdistrict_Name,Object_ID,mean_sex_ratio,sum_aged_population,sum_young_population
09-174-00885,9,174,885,UTTAR PRADESH,Kaushambi,Sirathu,0.0,0.0,,158,9,885,251,163152.80659617684,732456714.4619182,589750.625,,,,SIRATHU,09-174-00885,0.8940946729888497,34480.020000000004,62811.34999999999
09-176-00899,9,176,899,UTTAR PRADESH,Barabanki,Sirauli Gauspur,0.0,0.0,,129,9,899,267,171098.42293717118,522557032.1640965,373068.3125,,,,SIRAULI_GAUSPUR,09-176-00899,0.8938777811239615,23269.11,38200.94
09-155-00810,9,155,810,UTTAR PRADESH,Hardoi,Sawayajpur,0.0,0.0,,150,9,810,154,264085.3285740698,1324210410.3154204,586988.0625,,,,SAWAYAJPUR,09-155-00810,0.8535199035269897,34226.33,59006.31
09-142-00747,9,142,747,UTTAR PRADESH,Bulandshahr,Siana,0.0,0.0,,134,9,747,66,220380.5016376357,886948761.1880664,671274.0625,,,,SIANA,09-142-00747,0.8858813231514481,39133.990000000005,69148.23
09-177-00904,9,177,904,UTTAR PRADESH,Ayodhya,Sohawal,0.0,0.0,,140,9,904,274,194667.17357445197,546645677.178263,482686.75,,,,SOHAWAL,09-177-00904,0.9458929096783737,32568.86,44185.93
09-175-00888,9,175,888,UTTAR PRADESH,Prayagraj,Soraon,0.0,0.0,,120,9,888,254,222209.40202215637,825801494.416677,863793.375,,,,SORAON,09-175-00888,0.8875487867359653,50183.759999999995,80135.39000000001
09-179-00915,9,179,915,UTTAR PRADESH,Sultanpur,Sultanpur,0.0,0.0,,185,9,915,187,247835.73790114885,957262336.5347708,1036904.6875,,,,SULTANPUR,09-179-00915,0.9683580217673676,70420.08,92467.85
09-166-00858,9,166,858,UTTAR PRADESH,Jhansi,Tahrauli,0.0,0.0,,153,9,858,224,287301.51408699417,1090663479.906361,239387.34375,,,,TAHRAULI,09-166-00858,0.8778496680034844,15693.46,19949.200000000004
09-167-00861,9,167,861,UTTAR PRADESH,Lalitpur,Talbehat,0.0,0.0,,161,9,861,226,217684.33954621316,1464089916.8411548,409003.875,,,,TALBEHAT,09-167-00861,0.8885609012757743,23032.499999999996,46417.78
09-189-00958,9,189,958,UTTAR PRADESH,Kushi Nagar,Tamkuhi Raj,0.0,0.0,,160,9,958,331,215505.8008557924,830119980.0830854,1061480.125,,,,TAMKUHI_RAJ,09-189-00958,0.9443252209936193,65496.02,105057.93
09-178-00907,9,178,907,UTTAR PRADESH,Ambedkar Nagar,Tanda,0.0,0.0,,121,9,907,278,174497.9814507885,602612558.163777,731744.6875,,,,TANDA,09-178-00907,0.9617912529294042,54256.600000000006,64047.8
09-178-00907,9,178,907,UTTAR PRADESH,Ambedkar Nagar,Tanda,0.0,0.0,,121,9,907,278,174497.9814507885,602612558.163777,731744.6875,,,,TANDA,09-178-00907,0.9617912529294042,54256.600000000006,64047.8
09-178-00907,9,178,907,UTTAR PRADESH,Ambedkar Nagar,Tanda,0.0,0.0,,121,9,907,278,174497.9814507885,602612558.163777,731744.6875,,,,TANDA,09-178-00907,0.9617912529294042,54256.600000000006,64047.8
09-178-00907,9,178,907,UTTAR PRADESH,Ambedkar Nagar,Tanda,0.0,0.0,,121,9,907,278,174497.9814507885,602612558.163777,731744.6875,,,,TANDA,09-178-00907,0.9617912529294042,54256.600000000006,64047.8
09-183-00930,9,183,930,UTTAR PRADESH,Gonda,Tarabganj,0.0,0.0,,147,9,930,299,229277.29616671748,1343876222.453024,831356.0625,,,,TARABGANJ,09-183-00930,0.9061283353962257,48684.24,85995.25
09-706-00824,9,706,824,UTTAR PRADESH,Amethi,Tiloi,0.0,0.0,,640,9,824,178,196267.35200789577,839224090.0216135,696309.75,,,,TILOI,09-706-00824,0.960422035942022,47536.490000000005,62532.41
09-160-00835,9,160,835,UTTAR PRADESH,Kannauj,Tirwa,0.0,0.0,,155,9,835,197,214309.34243889296,923448448.9822048,499376.5,,,,TIRWA,09-160-00835,0.8641020719542525,28396.039999999997,49169.200000000004
09-182-00926,9,182,926,UTTAR PRADESH,Balrampur,Tulsipur,0.0,0.0,,127,9,926,292,329826.26691643527,1958186888.1873052,925993.625,,,,TULSIPUR,09-182-00926,0.9111790599705759,53210.53,107754.25
09-158-00828,9,158,828,UTTAR PRADESH,Rae Bareli,Unchahar,0.0,0.0,,175,9,828,183,154670.72309929712,532090375.1982981,360756.875,,,,UNCHAHAR,09-158-00828,0.9280045189760793,24677.52,32384.370000000003
09-156-00816,9,156,816,UTTAR PRADESH,Unnao,Unnao,0.0,0.0,,186,9,816,165,206258.7765384148,1257922344.4312668,928528.625,,,,UNNAO,09-156-00816,0.8937042126683444,60088.73,82673.16
09-165-00854,9,165,854,UTTAR PRADESH,Jalaun,Orai,0.0,0.0,,151,9,854,221,209461.20258422717,1151338331.6607993,465467.4375,,,,ORAI,09-165-00854,0.8539366037439874,34434.58,39967.729999999996
09-182-00927,9,182,927,UTTAR PRADESH,Balrampur,Utraula,0.0,0.0,,127,9,927,293,268564.6446218841,936309549.0117918,837467.125,,,,UTRAULA,09-182-00927,0.9110316915790988,48154.66,97153.67000000001
09-151-00792,9,151,792,UTTAR PRADESH,Pilibhit,Puranpur,0.0,0.0,,173,9,792,129,309452.57038532296,2274652353.3815627,747676.125,,,,PURANPUR,09-151-00792,0.8779307235475973,37822.90000000001,72300.57
09-146-00766,9,146,766,UTTAR PRADESH,Agra,Agra,0.0,0.0,,118,9,766,90,178916.48858319886,688694714.6011865,2620818.0,,,,AGRA,09-146-00766,0.8554731010163104,129500.29999999999,253888.41999999998
09-159-00831,9,159,831,UTTAR PRADESH,Farrukhabad,Amritpur,0.0,0.0,,141,9,831,193,184270.5597789141,450643772.9747722,182738.796875,,,,AMRITPUR,09-159-00831,0.8585454063030047,9546.92,18881.89
09-146-00765,9,146,765,UTTAR PRADESH,Agra,Etmadpur,0.0,0.0,,118,9,765,86,192625.86290804803,597789992.3098825,461381.15625,,,,ETMADPUR,09-146-00765,0.8622063409335562,25222.63,46409.05
09-139-00736,9,139,736,UTTAR PRADESH,Baghpat,Baghpat,0.0,0.0,,124,9,736,51,143524.46928835844,530542043.04565567,495555.84375,,,,BAGHPAT,09-139-00736,0.8506013710408646,34251.53,48695.02
09-146-00770,9,146,770,UTTAR PRADESH,Agra,Bah,0.0,0.0,,118,9,770,94,274295.4903408527,1120161558.8320425,525209.875,,,,BAH,09-146-00770,0.854873339794774,26341.63,51234.2
09-139-00735,9,139,735,UTTAR PRADESH,Baghpat,Baraut,0.0,0.0,,124,9,735,51,189482.1833420085,963050751.4112132,742577.75,,,,BARAUT,09-139-00735,0.8506744490909963,50281.259999999995,71601.47
09-132-00701,9,132,701,UTTAR PRADESH,Saharanpur,Behat,0.0,0.0,,177,9,701,1,209734.003509268,1378660353.4999323,677598.875,,,,BEHAT,09-132-00701,0.8759416736131191,35785.479999999996,66466.53
09-161-00839,9,161,839,UTTAR PRADESH,Etawah,Bharthana,0.0,0.0,,139,9,839,201,177917.96091766324,898611824.5508041,590023.9375,,,,BHARTHANA,09-161-00839,0.8576793426949918,38820.18000000001,53515.630000000005
09-181-00923,9,181,923,UTTAR PRADESH,Shravasti,Bhinga,0.0,0.0,,181,9,923,289,277491.21209364943,1709087530.3703852,848672.8125,,,,BHINGA,09-181-00923,0.8663979976958169,47357.6,102703.95
09-135-00718,9,135,718,UTTAR PRADESH,Moradabad,Kanth,0.0,0.0,,171,9,718,25,111753.1334119466,87369328.53357174,49004.59375,,,,KANTH,09-135-00718,0.8933859244838053,1264.83,3253.4400000000005
09-135-00718,9,135,718,UTTAR PRADESH,Moradabad,Kanth,0.0,0.0,,171,9,718,25,111753.1334119466,87369328.53357174,49004.59375,,,,KANTH,09-135-00718,0.8933859244838053,1264.83,3253.4400000000005
09-135-00718,9,135,718,UTTAR PRADESH,Moradabad,Kanth,0.0,0.0,,171,9,718,25,111753.1334119466,87369328.53357174,49004.59375,,,,KANTH,09-135-00718,0.8933859244838053,1264.83,3253.4400000000005
09-135-00718,9,135,718,UTTAR PRADESH,Moradabad,Kanth,0.0,0.0,,171,9,718,25,111753.1334119466,87369328.53357174,49004.59375,,,,KANTH,09-135-00718,0.8933859244838053,1264.83,3253.4400000000005
09-159-00830,9,159,830,UTTAR PRADESH,Farrukhabad,Kaimganj,0.0,0.0,,141,9,830,192,225086.8580222651,1202416795.2618096,762079.625,,,,KAIMGANJ,09-159-00830,0.8590202765894566,39343.12,78090.92
09-146-00768,9,146,768,UTTAR PRADESH,Agra,Kheragarh,0.0,0.0,,118,9,768,92,293904.66243984125,1012844329.4528624,564721.5625,,,,KHERAGARH,09-146-00768,0.8540608974418261,27821.5,55250.630000000005
09-146-00767,9,146,767,UTTAR PRADESH,Agra,Kiraoli,0.0,0.0,,118,9,767,91,240142.74627753973,913142418.0198518,587602.3125,,,,KIRAOLI,09-146-00767,0.8553039942506303,29104.5,57222.7
09-161-00837,9,161,837,UTTAR PRADESH,Etawah,Saifai,0.0,0.0,,139,9,837,199,118503.27554503718,212987000.4562838,135843.84375,,,,SAIFAI,09-161-00837,0.8599373417190863,9316.45,13089.73
09-144-00757,9,144,757,UTTAR PRADESH,Hathras,Sasni,0.0,0.0,,163,9,757,78,117454.6700192538,349343845.2702699,261783.859375,,,,SASNI,09-144-00757,0.8603786237284212,15194.300000000001,26775.690000000002
09-136-00727,9,136,727,UTTAR PRADESH,Rampur,Shahabad,0.0,0.0,,176,9,727,38,174383.70781872803,560182876.2897215,415428.65625,,,,SHAHABAD,09-136-00727,0.8911057493945646,17429.22,44265.11
09-136-00727,9,136,727,UTTAR PRADESH,Rampur,Shahabad,0.0,0.0,,176,9,727,38,174383.70781872803,560182876.2897215,415428.65625,,,,SHAHABAD,09-136-00727,0.8911057493945646,17429.22,44265.11
09-136-00727,9,136,727,UTTAR PRADESH,Rampur,Shahabad,0.0,0.0,,176,9,727,38,174383.70781872803,560182876.2897215,415428.65625,,,,SHAHABAD,09-136-00727,0.8911057493945646,17429.22,44265.11
09-136-00727,9,136,727,UTTAR PRADESH,Rampur,Shahabad,0.0,0.0,,176,9,727,38,174383.70781872803,560182876.2897215,415428.65625,,,,SHAHABAD,09-136-00727,0.8911057493945646,17429.22,44265.11
09-152-00795,9,152,795,UTTAR PRADESH,Shahjahanpur,Shahjahanpur,0.0,0.0,,180,9,795,136,236446.00051128745,1316183866.0997925,1228379.125,,,,SHAHJAHANPUR,09-152-00795,0.8547279117996599,59926.380000000005,131288.76
09-704-00707,9,704,707,UTTAR PRADESH,Shamli,Shamli,0.0,0.0,,660,9,707,9,184771.44487414492,807539191.6356971,735656.0,,,,SHAMLI,09-704-00707,0.8642039778766227,41822.280000000006,73865.12
09-144-00758,9,144,758,UTTAR PRADESH,Hathras,Sikandra Rao,0.0,0.0,,163,9,758,80,158050.74726947906,725102128.1983687,456218.4375,,,,SIKANDRA_RAO,09-144-00758,0.8623183320433481,26101.500000000004,46385.96
09-147-00774,9,147,774,UTTAR PRADESH,Firozabad,Shikohabad,0.0,0.0,,143,9,774,99,237792.5759125907,954691280.4217108,771806.8125,,,,SHIKOHABAD,09-147-00774,0.8628291956335657,41009.03,74662.48000000001
09-136-00723,9,136,723,UTTAR PRADESH,Rampur,Suar,0.0,0.0,,176,9,723,35,202641.83012129524,534566905.86763066,395362.5,,,,SUAR,09-136-00723,0.8917834824834876,16455.77,41284.34
09-143-00754,9,143,754,UTTAR PRADESH,Aligarh,Atrauli,0.0,0.0,,119,9,754,73,231066.91677695065,1161237899.9974215,846607.0625,,,,ATRAULI,09-143-00754,0.8701935790533161,46350.58,85489.33
09-151-00791,9,151,791,UTTAR PRADESH,Pilibhit,Bisalpur,0.0,0.0,,173,9,791,130,306184.93908120017,1227156303.519461,741219.8125,,,,BISALPUR,09-151-00791,0.8751348916798646,37539.42,72452.51999999999
09-143-00753,9,143,753,UTTAR PRADESH,Aligarh,Gabhana,0.0,0.0,,119,9,753,72,219319.07675740003,640282980.8051969,352797.5625,,,,GABHANA,09-143-00753,0.8705444786865778,19620.35,36051.84
09-143-00756,9,143,756,UTTAR PRADESH,Aligarh,Iglas,0.0,0.0,,119,9,756,77,186473.94183112503,704073582.4686117,447622.8125,,,,IGLAS,09-143-00756,0.8696060080978517,25206.370000000003,46247.8
09-143-00752,9,143,752,UTTAR PRADESH,Aligarh,Khair,0.0,0.0,,119,9,752,71,224849.77794047093,901049191.252784,538175.0,,,,KHAIR,09-143-00752,0.8693479188855184,29192.61,53773.47
09-143-00755,9,143,755,UTTAR PRADESH,Aligarh,Koil,0.0,0.0,,119,9,755,74,269953.57080567896,1366537339.8654504,2191370.25,,,,KOIL,09-143-00755,0.8701676533231993,120990.73000000001,222436.38
09-151-00790,9,151,790,UTTAR PRADESH,Pilibhit,Pilibhit,0.0,0.0,,173,9,790,128,303147.6150364786,1392456502.830802,911228.375,,,,PILIBHIT,09-151-00790,0.87952769106931,45681.700000000004,86037.79
09-154-00806,9,154,806,UTTAR PRADESH,Sitapur,Biswan,0.0,0.0,,183,9,806,149,294264.58265997923,1235100016.9524198,845054.375,,,,BISWAN,09-154-00806,0.8722583028516145,49088.19,88665.11
09-154-00805,9,154,805,UTTAR PRADESH,Sitapur,Laharpur,0.0,0.0,,183,9,805,148,263283.8677318771,1234504857.7405689,863457.3125,,,,LAHARPUR,09-154-00805,0.8723201602083499,50964.45,92082.85
09-154-00807,9,154,807,UTTAR PRADESH,Sitapur,Mahmudabad,0.0,0.0,,183,9,807,151,247428.78171714648,1026696377.6876886,695093.6875,,,,MAHMUDABAD,09-154-00807,0.8735134500567576,40706.71,73103.08
09-154-00803,9,154,803,UTTAR PRADESH,Sitapur,Misrikh,0.0,0.0,,183,9,803,153,349948.02453947294,1776411785.5878766,1168025.75,,,,MISRIKH,09-154-00803,0.8721090567987049,68428.31,123465.43
09-154-00808,9,154,808,UTTAR PRADESH,Sitapur,Sidhauli,0.0,0.0,,183,9,808,152,242749.97796881144,969518996.31155,726907.5625,,,,SIDHAULI,09-154-00808,0.8728228684889562,42605.75,76254.63
09-154-00804,9,154,804,UTTAR PRADESH,Sitapur,Sitapur,0.0,0.0,,183,9,804,147,242464.24248182384,1084079167.02488,1093043.25,,,,SITAPUR,09-154-00804,0.8722374485836719,63254.01000000001,114158.85
09-139-00737,9,139,737,UTTAR PRADESH,Baghpat,Khekada,0.0,0.0,,124,9,737,52,99117.97340211042,243643650.37356412,102718.125,,,,KHEKADA,09-139-00737,0.8515852359149491,6962.71,10177.62
09-137-00718,9,137,718,UTTAR PRADESH,Amroha,Kanth,0.0,0.0,,154,9,718,25,164751.22473090058,389681118.89096606,337760.71875,,,,KANTH,09-137-00718,0.893912275743339,15887.42,36435.44
09-137-00718,9,137,718,UTTAR PRADESH,Amroha,Kanth,0.0,0.0,,154,9,718,25,164751.22473090058,389681118.89096606,337760.71875,,,,KANTH,09-137-00718,0.893912275743339,15887.42,36435.44
09-137-00718,9,137,718,UTTAR PRADESH,Amroha,Kanth,0.0,0.0,,154,9,718,25,164751.22473090058,389681118.89096606,337760.71875,,,,KANTH,09-137-00718,0.893912275743339,15887.42,36435.44
09-137-00718,9,137,718,UTTAR PRADESH,Amroha,Kanth,0.0,0.0,,154,9,718,25,164751.22473090058,389681118.89096606,337760.71875,,,,KANTH,09-137-00718,0.893912275743339,15887.42,36435.44
09-202-01011,9,202,1011,UTTAR PRADESH,Kasganj,Sahawar,0.0,0.0,,633,9,1011,101,227960.41153144592,579594786.7631731,293070.0625,,,,SAHAWAR,09-202-01011,0.8669363345919515,15380.440000000002,32826.92
09-178-00911,9,178,911,UTTAR PRADESH,Ambedkar Nagar,Bhiti,0.0,0.0,,121,9,911,277,168213.8897362095,385452542.9865882,366804.625,,,,BHITI,09-178-00911,0.961868484903148,27444.469999999998,32501.37
09-173-00884,9,173,884,UTTAR PRADESH,Pratapgarh,Raniganj,0.0,0.0,,174,9,884,250,159943.82690461708,528139736.3412453,389221.1875,,,,RANIGANJ,09-173-00884,0.9854838771695636,27386.259999999995,33986.520000000004
