objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd
526697,RERA,09,132,00705,110364,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Reda,110364,177,9,85529,SIRSALI KALAN,705,RAMPUR MANIHARAN,1498
526698,CHANDPUR MAZBATA,09,132,00705,110377,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Chandpur Majbata,110377,177,9,239153,CHANDPUR MAZBATTA,705,RAMPUR MANIHARAN,1498
526699,SIKANDARPUR,09,132,00705,110299,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sikandarpur,110299,177,9,85510,MADNOOKI,705,RAMPUR MANIHARAN,1498
526745,AZAMPUR,09,132,00705,110343,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Azampur Urf Dallewala,110343,177,9,85513,MUNDI KHERI,705,RAMPUR MANIHARAN,1498
526700,KHUDABAKSHPUR,09,132,00705,110437,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Khudabaxpur,110437,177,9,85392,KHUDABAXPUR,705,NANAUTA,1496
526701,PANDO KHERI,09,132,00705,110420,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Pando Kheri,110420,177,9,85402,PANDO KHERI,705,NANAUTA,1496
526702,AJAMPUR,09,132,00705,110353,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Azampur Majbata,110353,177,9,85513,MUNDI KHERI,705,RAMPUR MANIHARAN,1498
526703,BALU MAZRA,09,132,00705,110446,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Balu Mazra,110446,177,9,85373,BALU MAZRA,705,NANAUTA,1496
526704,SONA ARJUNPUR,09,132,00705,110339,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sona Arjunpur,110339,177,9,85531,SONA ARJUNPUR,705,RAMPUR MANIHARAN,1498
526705,TILFRA AINABAD,09,132,00705,110425,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Tilfara Ainabad,110425,177,9,85409,TILFARA AINABAD,705,NANAUTA,1496
526706,INDRAWALI KALYANPUR,09,132,00705,110389,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Indravali Kalyanpur,110389,177,9,85386,INDRAVALI KALYANPUR,705,NANAUTA,1496
526707,RAMPURI (SITAWALI),09,132,00705,110333,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Rampuri,110333,177,9,85524,SALEMPUR,705,RAMPUR MANIHARAN,1498
527353,NAHRAULA,09,754,00721,115727,UTTAR PRADESH,Sambhal,Sambhal,Nehrola,115727,659,9,80118,HARIPUR MILAK,721,ASMAULI,1412
526708,MUNDIKHERI,09,132,00705,110352,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Mundi Kheri,110352,177,9,85513,MUNDI KHERI,705,RAMPUR MANIHARAN,1498
526709,BARAULI NAWAGAON,09,132,00705,110438,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Baduli Nayagaon,110438,177,9,85371,BADULI NAVAGAON,705,NANAUTA,1496
526710,BHANKALA,09,132,00705,110281,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bhankla,110281,177,9,85492,BHANKLA,705,RAMPUR MANIHARAN,1498
526711,JANDHERA SAMASPUR,09,132,00705,110279,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Jandhera Samaspur,110279,177,9,85506,JANDHERA SAMASPUR,705,RAMPUR MANIHARAN,1498
526712,CHEHARI,09,132,00705,110289,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Chehari,110289,177,9,267378,CHEHARI,705,RAMPUR MANIHARAN,1498
526713,BABUPUR,09,132,00705,110387,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Babupura,110387,177,9,85370,BABUPURA,705,NANAUTA,1496
526714,MIANGI,09,132,00705,110370,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Miyangi,110370,177,9,85512,MIYANGI,705,RAMPUR MANIHARAN,1498
526715,RAJUPUR,09,132,00705,110280,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Rajupur,110280,177,9,85497,DEHARI,705,RAMPUR MANIHARAN,1498
527394,LUXMIPUR,09,754,00722,,UTTAR PRADESH,Sambhal,Chandausi, ,0,659,9,0,,722,BANIYAKHERA,1414
526716,BUDHAKHERA,09,132,00705,110307,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Buddha Khera Gujjar Must.,110307,177,9,85493,BUDDHA KHERA GUZZAR,705,RAMPUR MANIHARAN,1498
526717,MADHOPUR,09,132,00705,110404,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Madhopur,110404,177,9,85396,MADHOPUR,705,NANAUTA,1496
526718,KACHRAR,09,132,00705,110348,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kachraee,110348,177,9,243011,KACHRAI,705,RAMPUR MANIHARAN,1498
526719,KALLARPUR,09,132,00705,110347,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kallarpur Rajput,110347,177,9,267522,KALLARPUR RAJPUT,705,RAMPUR MANIHARAN,1498
526720,SHIVDASPUR,09,132,00705,110361,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Shivdaspur,110361,177,9,85528,SHIVDASPUR,705,RAMPUR MANIHARAN,1498
526721,LANDHAURA,09,132,00705,110399,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Landhaura,110399,177,9,85394,LANDHAURA,705,NANAUTA,1496
526722,HASANPUR LOTNI,09,132,00705,110447,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Hasanpur Lautni,110447,177,9,85410,UUMRI MAJBATA,705,NANAUTA,1496
526723,TIKRAULI,09,132,00705,110395,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Tikraul,110395,177,9,85408,TIKRAUL,705,NANAUTA,1496
526724,SAIFPUR,09,132,00705,110357,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Saifpur,110357,177,9,85534,TIPRA,705,RAMPUR MANIHARAN,1498
526725,TIPRA,09,132,00705,110356,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Tipra,110356,177,9,85534,TIPRA,705,RAMPUR MANIHARAN,1498
526726,UMRI KHURD,09,132,00705,110317,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Umari Khurd,110317,177,9,85537,UMARI KHURD,705,RAMPUR MANIHARAN,1498
526727,SISAUNA JAMALPUR,09,132,00705,110441,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sisauna Jamalpur,110441,177,9,85392,KHUDABAXPUR,705,NANAUTA,1496
526728,GURAM,09,132,00705,110345,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Gudamb,110345,177,9,85502,GUDAMB,705,RAMPUR MANIHARAN,1498
526729,MUHAMMADPUR,09,132,00705,110426,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Mohmmadpur Gada,110426,177,9,85385,DALHERI,705,NANAUTA,1496
526730,OLRA,09,132,00705,110393,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Olra,110393,177,9,85369,AULRA,705,NANAUTA,1496
526731,HUSAINPUR,09,132,00705,110344,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Husainpur,110344,177,9,85505,HUSAINPUR,705,RAMPUR MANIHARAN,1498
526732,KUTBA,09,132,00705,110371,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kutaba,110371,177,9,0,,705,RAMPUR MANIHARAN,1498
526733,PATHANPUR,09,132,00705,110384,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Pathanpura,110384,177,9,267560,PATHANPURA,705,NANAUTA,1496
526734,SANDAULI,09,132,00705,110381,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sadhauli Dunichandpur,110381,177,9,85403,SADHAULI DUNICHANDPUR,705,NANAUTA,1496
526735,ABHA,09,132,00705,110385,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Abha,110385,177,9,85366,ABHA,705,NANAUTA,1496
526736,KURALI,09,132,00705,110341,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kurali,110341,177,9,85508,KURALI,705,RAMPUR MANIHARAN,1498
526737,KANJAULI,09,132,00705,110380,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kanjauli,110380,177,9,85390,KANJOLI,705,NANAUTA,1496
526738,MIRZAPUR,09,132,00705,110369,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Mirzapur,110369,177,9,85511,MIRZAPUR,705,RAMPUR MANIHARAN,1498
526739,MUKANDPUR,09,132,00705,110330,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Mukandpur,110330,177,9,85527,SHERPUR,705,RAMPUR MANIHARAN,1498
526740,KISHAN KHERI,09,132,00705,110328,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kishan Kheri,110328,177,9,85517,NAURANGPUR,705,RAMPUR MANIHARAN,1498
526741,GHATHERA,09,132,00705,110310,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Ghathera,110310,177,9,85501,GHATHERA,705,RAMPUR MANIHARAN,1498
526742,DAKRWAR KALAN,09,132,00705,110326,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Dakrawar Kalan,110326,177,9,85496,DAKRAWAR KALAN,705,RAMPUR MANIHARAN,1498
526746,SARAGTHAL,09,132,00705,110293,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sadhauli Hariya Must.,110293,177,9,85521,SADHAULI HARIYA MUST.,705,RAMPUR MANIHARAN,1498
526747,BAHERA,09,132,00705,110445,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Behara Ahtmal,110445,177,9,85372,BAHERA MU.,705,NANAUTA,1496
526748,SHAHJAHANPUR,09,132,00705,,UTTAR PRADESH,Saharanpur,Rampur Maniharan, ,0,177,9,0,,705,NANAUTA,1496
526749,CHIRAUN,09,132,00705,110444,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Chirao Aht,110444,177,9,85383,CHIRAO,705,NANAUTA,1496
526750,RAMPUR MANIHARAN,09,132,00705,800639,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Rampur Maniharan (NP),800639,177,9,0,,705,RAMPUR MANIHARAN,1498
526751,CHAMAN MAZRA,09,132,00705,,UTTAR PRADESH,Saharanpur,Rampur Maniharan, ,0,177,9,0,,705,NANAUTA,1496
526759,BHOJPURA,09,132,00705,110419,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bhojpur,110419,177,9,85379,BHOJPUR,705,NANAUTA,1496
526752,TAPRI,09,132,00705,110368,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Tapri Must.,110368,177,9,85533,TAPRI MUST.,705,RAMPUR MANIHARAN,1498
526753,NAWADA,09,132,00705,110390,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Navada Majbata,110390,177,9,85386,INDRAVALI KALYANPUR,705,NANAUTA,1496
526754,SHAMLANA,09,132,00705,110435,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Shimlana Aht,110435,177,9,85404,SHIMLANA MU.,705,NANAUTA,1496
526755,SISAUNI,09,132,00705,110450,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sisauni,110450,177,9,85405,SISAUNI,705,NANAUTA,1496
526756,DEVIPURA,09,132,00705,110423,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Deopura,110423,177,9,85381,CHAURA,705,NANAUTA,1496
526757,DEHRI,09,132,00705,110275,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Dehari,110275,177,9,85497,DEHARI,705,RAMPUR MANIHARAN,1498
526758,BANHERA KHEMCHAND,09,132,00705,110424,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bhanhera Khemchand,110424,177,9,85375,BHANHERA KHEMCHAND,705,NANAUTA,1496
526760,SUBRI,09,132,00705,110346,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Soobhari,110346,177,9,85532,SOOBHARI,705,RAMPUR MANIHARAN,1498
526761,AMBHAULI,09,132,00705,110355,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Ambauli,110355,177,9,85534,TIPRA,705,RAMPUR MANIHARAN,1498
526762,HARREKI,09,132,00705,110354,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Hardeki,110354,177,9,85504,HARDEKI,705,RAMPUR MANIHARAN,1498
526763,KALLARPUR GUJAR,09,132,00705,110337,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kallarpur Gujjar,110337,177,9,85507,KALLARPUR GUJJAR,705,RAMPUR MANIHARAN,1498
526764,NANDPUR,09,132,00705,110312,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Nandpur,110312,177,9,85515,NANDPUR,705,RAMPUR MANIHARAN,1498
526765,PILKHANI,09,132,00705,110316,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Pilakhani,110316,177,9,85519,PILKHANI,705,RAMPUR MANIHARAN,1498
526766,AMARPUR,09,132,00705,110315,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Amarpur,110315,177,9,85495,CHARRO,705,RAMPUR MANIHARAN,1498
526767,SHERPUR,09,132,00705,110331,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sherpur,110331,177,9,85527,SHERPUR,705,RAMPUR MANIHARAN,1498
526768,CHAROUN,09,132,00705,110314,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Charro,110314,177,9,85495,CHARRO,705,RAMPUR MANIHARAN,1498
526769,BAGAKHERI,09,132,00705,110318,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Baga Kheri,110318,177,9,85537,UMARI KHURD,705,RAMPUR MANIHARAN,1498
528140,CHALKHARI,09,186,00943,183160,UTTAR PRADESH,Sant Kabeer Nagar,Ghanghata,Chol Khari,183160,178,9,86060,CHOL KHARI,943,NATH NAGAR,1506
526770,GHASAUTI,09,132,00705,110283,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Ghasauti,110283,177,9,85500,GHASAUTI,705,RAMPUR MANIHARAN,1498
526771,KALAHERI,09,132,00705,110358,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kalaheri,110358,177,9,85528,SHIVDASPUR,705,RAMPUR MANIHARAN,1498
526772,SAHJAHANPUR,09,132,00705,110388,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Shahjahanpur,110388,177,9,85386,INDRAVALI KALYANPUR,705,NANAUTA,1496
526773,KAMALPUR BAKRAULI,09,132,00705,110421,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kamalpur Bakdauli,110421,177,9,267541,KAMALPUR BAKDAULI,705,NANAUTA,1496
526774,ZAID PURA,09,132,00705,110408,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Jaidpura,110408,177,9,267569,JAIDPURA,705,NANAUTA,1496
526775,MORA,09,132,00705,110418,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Mora,110418,177,9,85398,MORA,705,NANAUTA,1496
526776,THASKA,09,132,00705,110415,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Thaska,110415,177,9,85407,THASKA,705,NANAUTA,1496
526777,DALHERI,09,132,00705,110428,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Dalheri,110428,177,9,85385,DALHERI,705,NANAUTA,1496
526778,JHABIRAN,09,132,00705,110417,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Jhabiran,110417,177,9,85389,JHABIRAN,705,NANAUTA,1496
526779,ANANTMAU,09,132,00705,110383,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Anant Mao,110383,177,9,85368,ANANT MAO,705,NANAUTA,1496
526780,SIRSALI KHURD,09,132,00705,110363,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sirsali Khurd,110363,177,9,85530,SIRSALI KHURD,705,RAMPUR MANIHARAN,1498
526781,SALEMPUR,09,132,00705,110334,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Salempur,110334,177,9,85524,SALEMPUR,705,RAMPUR MANIHARAN,1498
526782,DADANPURA,09,132,00705,110405,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Dadanpur,110405,177,9,85384,DADANPUR,705,NANAUTA,1496
526783,BHARI DINDARPUR,09,132,00705,110407,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bhari Dindarpur,110407,177,9,85376,BHARIDIN DARANPUR,705,NANAUTA,1496
526784,BHAINSAURAUN,09,132,00705,110409,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bhains Rao,110409,177,9,85374,BHAINS RAO,705,NANAUTA,1496
526785,JAD KHERI,09,132,00705,110397,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Jand Kheri,110397,177,9,267564,BARSA,705,NANAUTA,1496
526786,LUKADRI,09,132,00705,110453,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Lukadari,110453,177,9,85395,LUKADARI,705,NANAUTA,1496
526787,BHATPURA,09,132,00705,110452,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bhatpura,110452,177,9,85377,BHATPURA,705,NANAUTA,1496
526788,KHUDANA,09,132,00705,110402,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Khudana,110402,177,9,85393,KHUDANA,705,NANAUTA,1496
526798,JOGIPURA,09,132,00705,110386,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Jogipura,110386,177,9,85370,BABUPURA,705,NANAUTA,1496
526789,FATEHPUR,09,132,00705,110401,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Fatehpur,110401,177,9,267547,FATEHPUR,705,NANAUTA,1496
526790,NALHERA KHURD,09,132,00705,110459,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Nanhera Khurd Must.,110459,177,9,85401,NANHERA KHURD MUST.,705,NANAUTA,1496
526791,MUSHKIPUR,09,132,00705,110458,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Mushkipur,110458,177,9,85399,MUSHKIPUR,705,NANAUTA,1496
526792,NALHERA KALAN,09,132,00705,110457,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Nanhera Kalan Mu.,110457,177,9,268032,NALHERA KALAN MUST.,705,NANAUTA,1496
526793,KALLENHERI,09,132,00705,110451,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kallan Heri,110451,177,9,85377,BHATPURA,705,NANAUTA,1496
526794,UMRI MAZBATA,09,132,00705,110439,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Umari Majbata,110439,177,9,85410,UUMRI MAJBATA,705,NANAUTA,1496
526795,BAHOT KHERI,09,132,00705,110396,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bohat Kheri,110396,177,9,85408,TIKRAUL,705,NANAUTA,1496
526796,SAHJI,09,132,00705,110374,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sahji,110374,177,9,85522,SAHJI,705,RAMPUR MANIHARAN,1498
526797,NAINPUR,09,132,00705,110392,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Nainpur Saiyyad,110392,177,9,85366,ABHA,705,NANAUTA,1496
526799,CHAKWALI,09,132,00705,110360,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Chakwali,110360,177,9,85494,CHACKWALI,705,RAMPUR MANIHARAN,1498
526800,DHAKA DEVI,09,132,00705,110335,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Dhaka Devi,110335,177,9,85498,DHAK DEI,705,RAMPUR MANIHARAN,1498
526801,JAGRAULI,09,132,00705,110349,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Jagrauli,110349,177,9,267526,JAGRAULI,705,RAMPUR MANIHARAN,1498
526802,ALADINPUR,09,132,00705,110359,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Alauddinpur,110359,177,9,85494,CHACKWALI,705,RAMPUR MANIHARAN,1498
526803,KHATKAHERI,09,132,00705,110285,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Khatkaheri,110285,177,9,267337,KHATKA HERI,705,RAMPUR MANIHARAN,1498
526804,AZAMPUR MAZBATA,09,132,00705,110295,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Azampur Majra Madnooki,110295,177,9,85510,MADNOOKI,705,RAMPUR MANIHARAN,1498
526805,RUTANHERI,09,132,00705,110455,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Ratan Heri Aht.,110455,177,9,85372,BAHERA MU.,705,NANAUTA,1496
526806,SALARPUR,09,132,00705,110350,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Salarpura,110350,177,9,85513,MUNDI KHERI,705,RAMPUR MANIHARAN,1498
526807,YAQUBPUR,09,132,00705,110309,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Yaqubpur,110309,177,9,85501,GHATHERA,705,RAMPUR MANIHARAN,1498
526808,SAKATPUR,09,132,00705,110304,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sakatpur Aht.,110304,177,9,85523,SAKATPUR MUST,705,RAMPUR MANIHARAN,1498
526809,MAHESHPUR,09,132,00705,110434,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Maheshpur Aht,110434,177,9,85397,MAHESHPUR MU.,705,NANAUTA,1496
526810,NANUTA,09,132,00705,800638,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Nanauta (NP),800638,177,9,0,,705,NANAUTA,1496
526811,BHARBHAULI,09,132,00705,110378,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bharbhauli,110378,177,9,85390,KANJOLI,705,RAMPUR MANIHARAN,1498
526812,AMBEHTA CHAND,09,132,00705,110365,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Ambehta Chand Bhagwanpur  Must.,110365,177,9,85491,AMBEHTA CHAND MUST.,705,RAMPUR MANIHARAN,1498
526813,MUGHAL MAZRA,09,132,00705,110278,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Mugal Majra,110278,177,9,85506,JANDHERA SAMASPUR,705,RAMPUR MANIHARAN,1498
526814,FATEHULLAPUR,09,132,00705,110277,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Fatehullahpur,110277,177,9,85506,JANDHERA SAMASPUR,705,RAMPUR MANIHARAN,1498
526815,BAHADURPUR,09,132,00705,110303,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bahadarpur Aht.,110303,177,9,85523,SAKATPUR MUST,705,RAMPUR MANIHARAN,1498
526817,HAMIDPUR,09,132,00705,110403,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Hamidpur,110403,177,9,85393,KHUDANA,705,NANAUTA,1496
526818,NAINPUR NAGLA,09,132,00705,110427,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Nainpur Nagla,110427,177,9,85385,DALHERI,705,NANAUTA,1496
526819,BINDRAULI,09,132,00705,110311,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bindrawali,110311,177,9,85501,GHATHERA,705,RAMPUR MANIHARAN,1498
526820,CHAK PAHANSU,09,132,00705,,UTTAR PRADESH,Saharanpur,Rampur Maniharan, ,0,177,9,0,,705,RAMPUR MANIHARAN,1498
526821,MADNUKI,09,132,00705,110300,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Madnooki,110300,177,9,85510,MADNOOKI,705,RAMPUR MANIHARAN,1498
526822,JATIA KHERI,09,132,00705,110325,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Jatiya Kheri,110325,177,9,85496,DAKRAWAR KALAN,705,RAMPUR MANIHARAN,1498
526823,KHARAKPUR,09,132,00705,110274,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Kharakpur,110274,177,9,85497,DEHARI,705,RAMPUR MANIHARAN,1498
526824,UMANI KALAN,09,132,00705,110324,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Umahi Kalan,110324,177,9,85535,UMAHI KALAN,705,RAMPUR MANIHARAN,1498
526825,DIPAKHERI,09,132,00705,110286,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Dipa Kheri,110286,177,9,85514,NAINKHERA,705,RAMPUR MANIHARAN,1498
526826,NAWADA BHAJRU,09,132,00705,110288,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Navada Bhajdu,110288,177,9,85514,NAINKHERA,705,RAMPUR MANIHARAN,1498
526827,SABIRPUR,09,132,00705,110375,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Shabbirpur Mu.,110375,177,9,239152,SABBIPUR,705,RAMPUR MANIHARAN,1498
526828,SANWANTKHERI,09,132,00705,110373,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sanvat Kheri Aht.,110373,177,9,267532,SAVANT KHERI,705,RAMPUR MANIHARAN,1498
526829,LANDHAURI,09,132,00705,110297,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Landhauri,110297,177,9,85514,NAINKHERA,705,RAMPUR MANIHARAN,1498
526830,BUDHA KHERA,09,132,00705,110276,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Buddha Khera Santlal,110276,177,9,267350,BUDDHA KHERA SANTLAL,705,RAMPUR MANIHARAN,1498
526831,NASRATPUR,09,132,00705,110301,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bahadarpur Must.,110301,177,9,85523,SAKATPUR MUST,705,RAMPUR MANIHARAN,1498
526832,SADHAULI HRIYA,09,132,00705,110292,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sadhauli Hariya Aht.,110292,177,9,85521,SADHAULI HARIYA MUST.,705,RAMPUR MANIHARAN,1498
526833,BAKARPUR,09,132,00705,110296,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Bakarpur Majra Pahansu,110296,177,9,85518,PAHANSU,705,RAMPUR MANIHARAN,1498
526834,SARAI ABDUL FATEH,09,132,00705,109409,UTTAR PRADESH,Saharanpur,Rampur Maniharan,Sarai Abdul Fateh,109409,177,9,84970,FIROZPUR MUST.,705,RAMPUR MANIHARAN,1498
526835,CHAPRA JAT,09,132,00703,109938,UTTAR PRADESH,Saharanpur,Nakur,Saidpur,109938,177,9,85104,HALVANA MUST.,703,GANGOH,1492
526836,SARAJPUR TAKIPUR,09,132,00703,109959,UTTAR PRADESH,Saharanpur,Nakur,Sarajpur Takipur,109959,177,9,239155,DABKOLI KHURD,703,GANGOH,1492
526837,RANIKHERI RAJPUT,09,132,00703,109957,UTTAR PRADESH,Saharanpur,Nakur,Rani Kheri Rajput,109957,177,9,85131,NAGAL RAJPUT,703,GANGOH,1492
526838,LAKHNAUTI AHETMALI,09,132,00703,109974,UTTAR PRADESH,Saharanpur,Nakur,Lakhnoti Aht.,109974,177,9,85122,LUKHNOUTI MUST.,703,GANGOH,1492
526839,DUNDA MAZRA,09,132,00703,109858,UTTAR PRADESH,Saharanpur,Nakur,Dhunda Mazra Aht.,109858,177,9,85143,SINAULI,703,GANGOH,1492
526840,JAMALABAD,09,132,00703,109847,UTTAR PRADESH,Saharanpur,Nakur,Jamalabad,109847,177,9,85357,SAHASPUR JATT,703,NAKUR,1495
526841,DARIYAPUR PIPLI,09,132,00702,109575,UTTAR PRADESH,Saharanpur,Saharanpur,Dariapur Pipli,109575,177,9,85656,NARAYANPUR GUZAR MUST.,702,SARSAWAN,1500
526842,KUNDA KHURD,09,132,00703,109991,UTTAR PRADESH,Saharanpur,Nakur,Kunda Khurd,109991,177,9,85120,KUNDA KHURD,703,GANGOH,1492
526843,BEGI,09,132,00703,109980,UTTAR PRADESH,Saharanpur,Nakur,Begi,109980,177,9,85084,BEGGI,703,GANGOH,1492
526844,KUNDA KALAN,09,132,00703,109992,UTTAR PRADESH,Saharanpur,Nakur,Kunda Kalan,109992,177,9,85119,KUNDA KALAN,703,GANGOH,1492
526845,TATARPUR KHURD,09,132,00703,109951,UTTAR PRADESH,Saharanpur,Nakur,Tatarpur Ahtmal,109951,177,9,85131,NAGAL RAJPUT,703,GANGOH,1492
526846,TABER AHETMALI,09,132,00703,109701,UTTAR PRADESH,Saharanpur,Nakur,Tabar Aht,109701,177,9,85363,TABAR,703,NAKUR,1495
