Tender ID,Tender ID.1,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Scheme,month,Season,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,Published Date.1
2026_UPIDC_1121954_6,,06/SE/SRE/2025-26,Lot-06,Anti-Erosion work for flood protection of Different Villages situated at banks of River Chacha Rao and Solani in Tehsil Behat Distt. Saharanpur.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Mar-2026 11:30 AM,10-Mar-2026 02:00 PM ,90.0,No ,No,Online,17-Mar-2026 11:00 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,SAHARANPUR,247001.0,2.0,"1,35,17,000",MOHD RIZWAN CONTRACTOR,"10,002,874",Accepted-AOC,28-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,False,Others,,
2026_UPIDC_1121954_3,,06/SE/SRE/2025-26,Lot-03,"Flood Protection work for Protection Villages Toderpur, Bhukri, Mukarampur, Lalwala and Tapu Mazri situated on the Left Bank of River Yamuna in Distt. Saharanpur.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Mar-2026 11:30 AM,26-May-2026 05:07 PM ,90.0,No ,No,Online,17-Mar-2026 11:00 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,SAHARANPUR,247001.0,2.0,"4,70,36,000",GANPATI CONSTRUCTIONS,"33,345,500",Accepted-AOC,28-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,False,Others,,
2026_UPIDC_1122384_38,,04/SE/2025-26,ANTI EROSION WORK FROM K.M. 7.480 TO 7.790 AND K.M. 7.940 TO 8.060 OF RAJDHANI SILHATA BUND AT VILLAGE JAIRAMKOL ON L/B OF RIVER GURRA IN DIST. GORAKHPUR,ANTI EROSION WORK FROM K.M. 7.480 TO 7.790 AND K.M. 7.940 TO 8.060 OF RAJDHANI SILHATA BUND AT VILLAGE JAIRAMKOL ON L/B OF RIVER GURRA IN DIST. GORAKHPUR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Mar-2026 10:00 AM,NA ,90.0,No ,No,Online,23-Mar-2026 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",GORAKHPUR,273009.0,2.0,,M/s AJAY KUMAR SAHI,"35,298,305.35",Accepted-AOC,16-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,True,Others,,
2026_UPIDC_1122392_7,,07/S.E./2025-26,FLOOD PROTECTION WORK FOR PROTECTION OF GROUP OF VILLAGES SEMARIYA SHIVPUR KAPUR DIYAR SEMARIYA KA DERA NARAYAN RAI KA DERA AND LAGANTOLA ETC. ON LEFT BANK OF RIVER GANGA IN DISTRICT BALLIA,FLOOD PROTECTION WORK FOR PROTECTION OF GROUP OF VILLAGES SEMARIYA SHIVPUR KAPUR DIYAR SEMARIYA KA DERA NARAYAN RAI KA DERA AND LAGANTOLA ETC. ON LEFT BANK OF RIVER GANGA IN DISTRICT BALLIA,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",Ballia,277001.0,2.0,,APS CONSTRUCTION,"67,726,686.82",Accepted-AOC,09-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,False,Others,,
2026_UPIDC_1122360_11,,07SE2025-26 FWD GONDA,CONSTRUCTION FOR BRICK SOLING ON EDGE BETWEEN KM 0.000 TO KM 9.300 OF ELGIN BRIDGE CHARASARI BUND ON LEFT BANK OF RIVER GHAGHARA DISTT-BAHARAICH/BARABANKI,CONSTRUCTION FOR BRICK SOLING ON EDGE BETWEEN KM 0.000 TO KM 9.300 OF ELGIN BRIDGE CHARASARI BUND ON LEFT BANK OF RIVER GHAGHARA DISTT-BAHARAICH/BARABANKI.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,28-Mar-2026 06:00 PM,NA ,90.0,No ,No,Online,03-Apr-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",ELGIN BRIDGE CHARSARI BUND,271001.0,2.0,"2,34,60,000",M/S CHANDA CONSTRUCTION,"21,771,128",Accepted-AOC,21-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1122095_2,,01/SE/FWCB/2025-26,"River bank protection works in downstream of the previously constructed flood protection project at village group Gurjar Gotia ,Dhimarpur and Behra located on the left bank of the Ramganga River in district Bareilly.","River bank protection works in downstream of the previously constructed flood protection project at village group Gurjar Gotia ,Dhimarpur and Behra located on the left bank of the Ramganga River in district Bareilly.",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,06-Mar-2026 10:00 AM,06-Mar-2026 01:00 PM ,90.0,No ,No,Online,12-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly",BAREILLY,243001.0,2.0,"4,03,32,000",BHAMAR SINGH,"28,431,576",Accepted-AOC,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly",,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1122392_5,,07/S.E./2025-26,Construction of launching apron and slope pitching between Km 63.300 to Km 63.700 of T. S. Bund at right bank of Saryu river in district Ballia,Construction of launching apron and slope pitching between Km 63.300 to Km 63.700 of T. S. Bund at right bank of Saryu river in district Ballia,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",Ballia,277001.0,2.0,,AMAR NATH PANDEY,"53,085,864.12",Accepted-AOC,06-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1122384_20,,04/SE/2025-26,ANTI EROSION WORK FOR THE PROTECTION OF BHAGALPUR TOWN IN 330 M LENGTH ON L/B OF RIVER SARYU (GHAGHRA) IN DIST. DEORIA,ANTI EROSION WORK FOR THE PROTECTION OF BHAGALPUR TOWN IN 330 M LENGTH ON L/B OF RIVER SARYU (GHAGHRA) IN DIST. DEORIA,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",DEORIA,274001.0,2.0,,M/S RAGHVENDRA PRATAP SINGH,"40,263,951.21",Accepted-AOC,30-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,False,Others,,
2026_UPIDC_1122095_7,,01/SE/FWCB/2025-26,"Bank erosion control works for the protection of the village Haiderganj, located on the right bank of the West Bahgul River under district Bareilly.","Bank erosion control works for the protection of the village Haiderganj, located on the right bank of the West Bahgul River under district Bareilly.",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,06-Mar-2026 10:00 AM,06-Mar-2026 01:00 PM ,90.0,No ,No,Online,12-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly",BAREILLY,243001.0,2.0,"2,92,59,000",BHAMAR SINGH,"22,826,988",Accepted-AOC,25-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,False,Others,,
2026_UPIDC_1122376_1,,05/SE/2025-26,"Anti Erosion Work For Protection Of Group Of Villages Bagaha Dewar, Gyankol, Kolkhas and Distaulia At The Left Bank Of Saryu River In District Gorakhpur.","Anti Erosion Work For Protection Of Group Of Villages Bagaha Dewar, Gyankol, Kolkhas and Distaulia At The Left Bank Of Saryu River In District Gorakhpur.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Mar-2026 09:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",GORAKHPUR,273001.0,2.0,,ARVIND KUMAR SINGH,"183,349,928.8",Accepted-AOC,10-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,False,Others,,
2026_UPIDC_1122384_33,,04/SE/2025-26,RESTORATION OF DAMAGED LAUNCHING APRON AND SLOPE PITCHING BETWEEN KM 7.320 TO KM 7.650 OF KARMAINI-BELAULI BUND ON R/B OF RIVER RAPTI IN TEHSIL MEHDAWAL OF DISTRICT-SANTKABIRNAGAR,RESTORATION OF DAMAGED LAUNCHING APRON AND SLOPE PITCHING BETWEEN KM 7.320 TO KM 7.650 OF KARMAINI-BELAULI BUND ON R/B OF RIVER RAPTI IN TEHSIL MEHDAWAL OF DISTRICT-SANTKABIRNAGAR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",SANTKABIRNAGAR,272175.0,2.0,,M/S MALL CONSTRUCTIONS AND SUPLAYERS,"62,571,196.45",Accepted-AOC,31-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Repair and Restoration,{'restoration': 2},
2026_UPIDC_1122360_15,,07SE2025-26 FWD GONDA,RESTORATION OF SPUR AT KM. 13.200 LAYING PORCUPINE SET BETWEEN KM. 13.200 TO KM 13.430 OF SAKARAUR BHIKHARIPUR RING BUND ON LEFT BANK OF RIVER SARYU/GHAGHARA IN DISTRICT- GONDA,RESTORATION OF SPUR AT KM. 13.200 LAYING PORCUPINE SET BETWEEN KM. 13.200 TO KM 13.430 OF SAKARAUR BHIKHARIPUR RING BUND ON LEFT BANK OF RIVER SARYU/GHAGHARA IN DISTRICT- GONDA,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,30-Mar-2026 10:00 AM,NA ,90.0,No ,No,Online,04-Apr-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",SB RING BUND,271001.0,2.0,"3,57,87,000",ARVIND KUMAR SINGH,"33,810,020",Accepted-AOC,17-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Repair and Restoration,{'restoration': 2},
2026_UPIDC_1121207_1,,03/EE/2025-26,Silt Clearance of kain Drain BetweenKm. 9.400 to km.11.200 in District Shrawasti,Silt Clearance of kain Drain BetweenKm. 9.400 to km.11.200 in District Shrawasti,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Feb-2026 02:00 PM,NA ,90.0,No ,No,Online,06-Mar-2026 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",Bhinga,271831.0,2.0,"37,89,000",Jagjeevan Prasad Verma,"76,000",Accepted-AOC,25-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1122208_1,,01/SE-IX/2025-26,Construction of R.C.C. Box Type Regulator Gate at Km 4.170 of Khajuha Jhunjhunia Andharpurwa Bund on Left bank of Rapti River in District Shrawasti.,Construction of R.C.C. Box Type Regulator Gate at Km 4.170 of Khajuha Jhunjhunia Andharpurwa Bund on Left bank of Rapti River in District Shrawasti.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Mar-2026 11:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich","BHINGA, SHRAWASTI",271831.0,2.0,,Jagjeevan Prasad Verma,"13,825,381.1",Accepted-AOC,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1122380_25,,04/SE/2025-26,Anti Erosion Work of Lakhnapar Baidaula Bund Between Km. 21.000 to 21.450 in Village Mahartha on Left Bank of Burhi Rapti River in Distt. Siddharthnagar.,Anti Erosion Work of Lakhnapar Baidaula Bund Between Km. 21.000 to 21.450 in Village Mahartha on Left Bank of Burhi Rapti River in Distt. Siddharthnagar.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",Siddharthnagar,272153.0,2.0,,ALOK CHATURVEDI CONTRACTOR,"16,206,364.24",Accepted-AOC,27-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,True,Others,,
2026_UPIDC_1122380_19,,04/SE/2025-26,Construction of Anti Erosion work Between Km. 25.300 to Km. 25.600 of Bansi-Panghatiya Bund on right Bank of River Rapti in Distt. Siddharthnagar.,Construction of Anti Erosion work Between Km. 25.300 to Km. 25.600 of Bansi-Panghatiya Bund on right Bank of River Rapti in Distt. Siddharthnagar.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",Siddharthnagar,272153.0,2.0,,GHANSHYAM CHAUBAY,"6,428,858.7",Accepted-AOC,27-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,True,Others,,
2026_UPIDC_1122392_18,,07/S.E./2025-26,FLOOD PROTECTION WORK FOR PROTECTION OF GROUP OF VILLAGES NAURANGA AND BHAGWANPUR ON RIGHT BANK OF RIVER GANGA IN DISTRICT BALLIA,FLOOD PROTECTION WORK FOR PROTECTION OF GROUP OF VILLAGES NAURANGA AND BHAGWANPUR ON RIGHT BANK OF RIVER GANGA IN DISTRICT BALLIA,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,10-Apr-2026 09:00 AM,NA ,90.0,No ,No,Online,15-Apr-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",Ballia,277001.0,2.0,,ASHUTOSH KUMAR VERMA,"115,989,130.8",Accepted-AOC,25-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,False,Others,,
