Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,month,Contract Date :,Published Date.1,year_month,tender_district_externalReference,tender_district_title_description,tender_district_location,DISTRICT_FINALISED
2026_UPIDC_1144033_22,01/EE/IDS/Silt/2026-27,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 24.000 to 25.000 during closer period month May/June 2026,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 24.000 to 25.000 during closer period month May/June 2026,Goods,Open Tender,Item Rate,Civil Construction Goods,No,No,NA ,13-May-2026 10:00 AM,NA ,90.0,No ,No,Online,20-May-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",EE id shardanagar lakhimpur kheri,262726.0,2.0,"11,82,930",M/S MAYA CONTRACTORS,"3,900,289.2",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,29-May-2026,,,NA,NA,Kheri,Kheri
2026_UPIDC_1154239_5,02/EE/2026-27,02/EE/2026-27 (Lot-05),Anti erosion work for Flood protection of village Allhanpur at Left Bank of Yamuna River in Tehsil Sadar in District Saharanpur.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-May-2026 10:00 AM,30-May-2026 03:00 PM ,90.0,No ,No,Online,02-Jun-2026 04:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E Irrigation Construction Division Saharanpur,Saharanpur,247001.0,2.0,"6,01,000",J P INFRATECH,"410,625",Accepted-AOC,,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E Irrigation Construction Division Saharanpur,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others,,2026_06,10-Jun-2026,,,NA,Saharanpur,Saharanpur,Saharanpur
2026_UPIDC_1149384_11,01/EE/2026-27,Bamboo pilling and bracing work at Paliya Chapara Bund Between Km 3.400 to 3.900 in Dist Deoria,Bamboo pilling and bracing work at Paliya Chapara Bund Between Km 3.400 to 3.900 in Dist Deoria,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,18-May-2026 10:00 AM,21-May-2026 12:00 PM ,90.0,No ,No,Online,23-May-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur||FWD, deoria",Deoria,274001.0,2.0,,M/S RAHUL KUMAR SINGH,"596,000",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur||FWD, deoria",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,22-Jun-2026,,,NA,Deoria,Deoria,Deoria
2026_UPIDC_1160393_11,02/EE/2026-27,Silt clearance of Aurotaharpur Drain from k.m. 23.600 to 0.000,Silt clearance of Aurotaharpur Drain from k.m. 23.600 to 0.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,13-Jun-2026 10:00 AM,NA ,90.0,No ,No,Online,18-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"20,00,000",Aanya Enterprises,"1,115,870",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,20-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
2026_UPIDC_1149425_5,02/EE/2026-27,Silt clearance of internal section of Rasgawan Drain from Km 0.000 to 10.600,Silt clearance of internal section of Rasgawan Drain from Km 0.000 to 10.600,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,18-May-2026 11:00 AM,NA ,90.0,No ,No,Online,26-May-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",Hathras,204101.0,2.0,"4,27,900",MANVENDRA PRATAP SINGH CONTRACTOR AND SUPPLIER,"201,113",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,18-Jun-2026,,,NA,NA,Hathras,Hathras
2026_DOLBU_1148291_1,147/NPM/E-TENDER/2026,NAGAR PANCHAYAT MANKAPUR KE ANTERGAT NIRMIT NALI KI SILT SAFAI KA KARYA,NAGAR PANCHAYAT MANKAPUR KE ANTERGAT NIRMIT NALI KI SILT SAFAI KA KARYA,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,16-May-2026 10:00 AM,NA ,60.0,No ,No,Offline,26-May-2026 02:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Mankapur Gonda,Mankapur,271302.0,2.0,"4,48,363",m/s Gaurav Traders,"447,914.62",Accepted-AOC,,Directorate of Local Bodies UP||Nagar Panchayat Mankapur Gonda,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,12-Jun-2026,,,NA,Gonda,Gonda,Gonda
2026_UPIDC_1149722_26,01/EE/2026-27,Auction of Silt/Soil from Km 112.678 to 113.458 (Lakhna Bridge) Old of Bhognipur Branch,Auction of Silt/Soil from Km 112.678 to 113.458 (Lakhna Bridge) Old of Bhognipur Branch,Works,Auction,Item Rate,Civil Works - Canal,No,No,NA ,18-May-2026 11:00 AM,NA ,90.0,No ,No,Online,29-May-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",Etawah,206001.0,2.0,"3,54,000",M/S SHREE RADHEY CONSTRUCTION,"373,920",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,25-Jun-2026,,,NA,Kanpur Dehat,Etawah,CONFLICT
2026_UPIDC_1149425_1,02/EE/2026-27,Silt clearance of internal section of Lehra Avranpur Drain from Km 2.000 to 7.000,Silt clearance of internal section of Lehra Avranpur Drain from Km 2.000 to 7.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,18-May-2026 11:00 AM,NA ,90.0,No ,No,Online,26-May-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",Hathras,204101.0,2.0,"4,48,883",M/S LEKHRAJ SINGH,"219,937",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,18-Jun-2026,,,NA,NA,Hathras,Hathras
2026_UPIDC_1120113_29,03/EE/20256-26,Auction,Auction for Extra Silt/Malba/Kachra in Seorajpur Dy. from km 7.000 to 10.000 (R/B),Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,09-Mar-2026 09:00 AM,NA ,90.0,No ,No,Online,14-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"2,80,000",M/S RAJESH KUMAR KATIYAR,"315,000",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,26-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
2026_UPIDC_1144033_17,01/EE/IDS/Silt/2026-27,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 6.000 to 7.000 during closer period month May/June 2026,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 6.000 to 7.000 during closer period month May/June 2026,Goods,Open Tender,Item Rate,Civil Construction Goods,No,No,NA ,13-May-2026 10:00 AM,NA ,90.0,No ,No,Online,20-May-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",EE id shardanagar lakhimpur kheri,262726.0,2.0,"27,97,900",PATEL TRADERS,"5,035,820.3",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,29-May-2026,,,NA,NA,Kheri,Kheri
2026_UPIDC_1158137_4,01/EE/2026-27,Silt clearance of Manava Kakvan Drain from k.m. 4.800 to 0.000,Silt clearance of Manava Kakvan Drain from k.m. 4.800 to 0.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Jun-2026 10:00 AM,NA ,90.0,No ,No,Online,15-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"4,07,000",Aanya Enterprises,"374,630",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,18-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
2026_UPIDC_1144033_16,01/EE/IDS/Silt/2026-27,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 5.000 to 6.000 during closer period month May/June 2026,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 5.000 to 6.000 during closer period month May/June 2026,Goods,Open Tender,Item Rate,Civil Construction Goods,No,No,NA ,13-May-2026 10:00 AM,NA ,90.0,No ,No,Online,20-May-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",EE id shardanagar lakhimpur kheri,262726.0,2.0,"39,64,450",M/S KRISHNA MURARI THEKEDAR,"7,135,443.65",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,30-May-2026,,,NA,NA,Kheri,Kheri
2026_UPIDC_1111706_29,06/EE/2025-26,Silt Clearance of Banda Taal Drain from KM 1.000 to KM 2.000 in District Basti,Silt Clearance of Banda Taal Drain from KM 1.000 to KM 2.000 in District Basti,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Feb-2026 10:00 AM,NA ,90.0,No ,No,Online,09-Mar-2026 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",Basti,272001.0,2.0,"70,000",AWADH CONSTRUCTION,"29,410.92",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,08-Jun-2026,,,NA,Basti,Basti,Basti
2026_UPIDC_1158137_19,01/EE/2026-27,Silt clearance of Kurmikheda Drain from k.m. 3.200 to 0.000,Silt clearance of Kurmikheda Drain from k.m. 3.200 to 0.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Jun-2026 10:00 AM,NA ,90.0,No ,No,Online,15-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"2,55,000",Baba Shiv Enterprises,"234,450",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,17-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
2026_CEUVZ_1134842_3,1993/SETender/jnp-gzp circle/25 Date-30-03-2026,C/o Achkari Link road ke Achkari nale par 2x4x4 Mtr RCC Box Culvert and Approach Road in Distt. Jaunpur,C/o Achkari Link road ke Achkari nale par 2x4x4 Mtr RCC Box Culvert and Approach Road in Distt. Jaunpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Apr-2026 10:00 AM,NA ,90.0,No ,No,Online,11-May-2026 12:30 PM,Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,Jaunpur,222002.0,2.0,"52,00,000",RAM KRISHNA UPADHYAY,"4,901,676.92",Accepted-AOC,,Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,09-Jun-2026,,,NA,Jaunpur,Jaunpur,Jaunpur
2026_REDUP_1129795_10,1737/RED/Tender/2025-26,"Laying of Interlinking from Pappu Singh house to Bhatpurwa culvert in Gram Panchayat Bhatpurwa, Block- Maholi","Laying of Interlinking from Pappu Singh house to Bhatpurwa culvert in Gram Panchayat Bhatpurwa, Block- Maholi",Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Mar-2026 06:00 PM,NA ,90.0,No ,No,Online,01-Apr-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Maholi, Sitapur",261001.0,2.0,"21,90,260",MS ABHAY PRATAP SINGH,"2,188,288",Accepted-AOC,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,22-May-2026,,,NA,NA,Sitapur,Sitapur
2026_UPIDC_1152177_5,01/EE/RCD/2026-27,NALA,BHASOKAR DRAIN KE KM 0.00 SE KM. 17.00 TAK SILT SAFAI KA KARY,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,23-May-2026 12:00 PM,NA ,90.0,No ,No,Online,29-May-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly",Bareilly,243001.0,2.0,,BALA JI TRADERS,"490,896",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,01-Jun-2026,,,NA,NA,Bareilly,Bareilly
2026_UPIDC_1158137_18,01/EE/2026-27,Silt clearance of Sheetalpur Drain from k.m. 4.800 to 0.000,Silt clearance of Sheetalpur Drain from k.m. 4.800 to 0.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Jun-2026 10:00 AM,NA ,90.0,No ,No,Online,15-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"3,21,000",Mr. Dinesh Singh Sengar,"295,770",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,20-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
